Registered,Count
0.620218579234973,3
0.622950819672131,240
0.62568306010929,215
0.628415300546448,388
0.631147540983607,285
0.633879781420765,425
0.636612021857924,11
0.639344262295082,8
0.64207650273224,355
0.644808743169399,263
0.647540983606557,272
0.650273224043716,298
0.653005464480874,781
0.655737704918033,10
0.658469945355191,10
0.66120218579235,731
0.663934426229508,695
0.666666666666667,915
0.669398907103825,957
0.672131147540984,852
0.674863387978142,5
0.677595628415301,7
0.680327868852459,434
0.683060109289617,1043
0.685792349726776,1076
0.688524590163934,862
0.691256830601093,724
0.693989071038251,9
0.69672131147541,8
0.699453551912568,5
0.702185792349727,20
0.704918032786885,481
0.707650273224044,631
0.710382513661202,554
0.713114754098361,7
0.715846994535519,12
0.718579234972678,364
0.721311475409836,428
0.724043715846995,242
0.726775956284153,239
0.729508196721312,396
0.73224043715847,4
0.734972677595628,12
0.737704918032787,35
0.740437158469945,297
0.743169398907104,650
0.745901639344262,336
0.748633879781421,61
0.751366120218579,9
0.754098360655738,21
0.756830601092896,62
0.759562841530055,53
0.762295081967213,54
0.765027322404372,24
0.76775956284153,56
0.770491803278688,6
0.773224043715847,9
0.775956284153005,54
0.778688524590164,67
0.781420765027322,59
0.784153005464481,43
0.786885245901639,46
0.789617486338798,3
0.792349726775956,4
0.795081967213115,75
0.797814207650273,61
0.800546448087432,65
0.80327868852459,2071
0.806010928961749,1004
0.808743169398907,47
0.811475409836066,103
0.814207650273224,593
0.816939890710383,626
0.819672131147541,514
0.822404371584699,553
0.825136612021858,526
0.827868852459016,20
0.830601092896175,16
0.833333333333333,610
0.836065573770492,951
0.83879781420765,352
0.841530054644809,320
0.844262295081967,327
0.846994535519126,27
0.849726775956284,22
0.852459016393443,220
0.855191256830601,489
0.85792349726776,434
0.860655737704918,287
0.863387978142076,485
0.866120218579235,24
0.868852459016393,26
0.871584699453552,337
0.87431693989071,438
0.877049180327869,442
0.879781420765027,557
0.882513661202186,911
0.885245901639344,24
0.887978142076503,51
0.890710382513661,108
0.89344262295082,59
0.896174863387978,133
0.898907103825137,284
0.901639344262295,836
0.904371584699454,8
0.907103825136612,12
0.909836065573771,435
0.912568306010929,336
0.915300546448087,201
0.918032786885246,735
0.920765027322404,7
0.923497267759563,3
0.926229508196721,6
0.92896174863388,298
0.931693989071038,319
0.934426229508197,381
0.937158469945355,378
0.939890710382514,864
0.942622950819672,5
0.945355191256831,9
0.948087431693989,583
0.950819672131147,1009
0.953551912568306,429
0.956284153005464,544
0.959016393442623,566
0.961748633879781,7
0.96448087431694,7
0.967213114754098,878
0.969945355191257,1229
0.972677595628415,1228
0.975409836065574,1137
0.978142076502732,500
0.980874316939891,7
0.983606557377049,10
0.986338797814208,219
0.989071038251366,165
0.991803278688525,191
0.994535519125683,435
0.997267759562842,335
1,10
1.0027397260274,10
1.00547945205479,193
1.00821917808219,229
1.01095890410959,487
1.01369863013699,121
1.01643835616438,213
1.01917808219178,6
1.02191780821918,3
1.02465753424658,188
1.02739726027397,119
1.03013698630137,158
1.03287671232877,73
1.03561643835616,226
1.03835616438356,3
1.04109589041096,2
1.04383561643836,169
1.04657534246575,120
1.04931506849315,224
1.05205479452055,107
1.05479452054795,250
1.05753424657534,5
1.06027397260274,5
1.06301369863014,182
1.06575342465753,163
1.06849315068493,166
1.07123287671233,1010
1.07397260273973,749
1.07671232876712,5
1.07945205479452,171
1.08219178082192,371
1.08493150684932,195
1.08767123287671,491
1.09041095890411,21
1.09315068493151,352
1.0958904109589,6
1.0986301369863,87
1.1013698630137,354
1.1041095890411,546
1.10684931506849,550
1.10958904109589,131
1.11232876712329,478
1.11506849315068,6
1.11780821917808,12
1.12054794520548,337
1.12328767123288,285
1.12602739726027,401
1.12876712328767,460
1.13150684931507,123
1.13424657534247,2
1.13698630136986,14
1.13972602739726,371
1.14246575342466,286
1.14520547945205,346
1.14794520547945,120
1.15068493150685,514
1.15342465753425,8
1.15616438356164,14
1.15890410958904,332
1.16164383561644,346
1.16438356164384,372
1.16712328767123,237
1.16986301369863,389
1.17260273972603,5
1.17534246575342,6
1.17808219178082,215
1.18082191780822,321
1.18356164383562,187
1.18630136986301,482
1.18904109589041,31
1.19178082191781,5
1.19452054794521,7
1.1972602739726,309
1.2,348
1.2027397260274,432
1.20547945205479,348
1.20821917808219,361
1.21095890410959,9
1.21369863013699,10
1.21643835616438,284
1.21917808219178,510
1.22191780821918,351
1.22465753424658,222
1.22739726027397,508
1.23013698630137,6
1.23287671232877,3
1.23561643835616,363
1.23835616438356,274
1.24109589041096,285
1.24383561643836,203
1.24657534246575,307
1.24931506849315,6
1.25205479452055,5
1.25479452054795,291
1.25753424657534,193
1.26027397260274,272
1.26301369863014,238
1.26575342465753,361
1.26849315068493,7
1.27123287671233,2
1.27397260273973,258
1.27671232876712,285
1.27945205479452,272
1.28219178082192,165
1.28493150684932,508
1.28767123287671,5
1.29041095890411,13
1.29315068493151,263
1.2958904109589,314
1.2986301369863,309
1.3013698630137,136
1.3041095890411,456
1.30684931506849,8
1.30958904109589,8
1.31232876712329,345
1.31506849315068,378
1.31780821917808,246
1.32054794520548,104
1.32328767123288,482
1.32602739726027,5
1.32876712328767,10
1.33150684931507,289
1.33424657534247,246
1.33698630136986,309
1.33972602739726,176
1.34246575342466,454
1.34520547945205,8
1.34794520547945,6
1.35068493150685,352
1.35342465753425,232
1.35616438356164,288
1.35890410958904,213
1.36164383561644,387
1.36438356164384,3
1.36712328767123,6
1.36986301369863,323
1.37260273972603,332
1.37534246575342,293
1.37808219178082,236
1.38082191780822,539
1.38356164383562,6
1.38630136986301,10
1.38904109589041,338
1.39178082191781,358
1.39452054794521,312
1.3972602739726,124
1.4,475
1.4027397260274,2
1.40547945205479,9
1.40821917808219,256
1.41095890410959,282
1.41369863013699,371
1.41643835616438,105
1.41917808219178,466
1.42191780821918,5
1.42465753424658,3
1.42739726027397,266
1.43013698630137,241
1.43287671232877,268
1.43715846994536,121
1.43989071038251,477
1.44262295081967,8
1.44535519125683,7
1.44808743169399,294
1.45081967213115,368
1.45355191256831,421
1.45628415300546,356
1.45901639344262,60
1.46174863387978,2
1.46448087431694,8
1.4672131147541,243
1.46994535519126,260
1.47267759562842,148
1.47540983606557,101
1.47814207650273,392
1.48087431693989,3
1.48360655737705,21
1.48633879781421,390
1.48907103825137,331
1.49180327868852,329
1.49453551912568,200
1.49726775956284,400
1.5,2
1.50273224043716,11
1.50546448087432,305
1.50819672131148,274
1.51092896174863,301
1.51366120218579,78
1.51639344262295,465
1.51912568306011,4
1.52185792349727,11
1.52459016393443,265
1.52732240437158,292
1.53005464480874,260
1.5327868852459,148
1.53551912568306,454
1.53825136612022,6
1.54098360655738,6
1.54371584699454,327
1.54644808743169,255
1.54918032786885,154
1.55191256830601,503
1.55464480874317,28
1.55737704918033,3
1.56010928961749,4
1.56284153005464,327
1.5655737704918,351
1.56830601092896,291
1.57103825136612,113
1.57377049180328,501
1.57650273224044,10
1.5792349726776,2
1.58196721311475,310
1.58469945355191,291
1.58743169398907,245
1.59016393442623,485
1.59289617486339,3
1.59562841530055,4
1.59836065573771,6
1.60109289617486,270
1.60382513661202,314
1.60655737704918,222
1.60928961748634,192
1.6120218579235,2
1.61475409836066,4
1.61748633879781,2
1.62021857923497,118
1.62295081967213,177
1.62568306010929,243
1.62841530054645,220
1.63114754098361,380
1.63387978142077,8
1.63661202185792,10
1.63934426229508,411
1.64207650273224,603
1.6448087431694,650
1.64754098360656,744
1.65027322404372,397
1.65300546448087,5
1.65573770491803,3
1.65846994535519,433
1.66120218579235,908
1.66393442622951,964
1.66666666666667,1106
1.66939890710383,1188
1.67213114754098,1
1.67486338797814,5
1.6775956284153,866
1.68032786885246,915
1.68306010928962,1498
1.68579234972678,977
1.68852459016393,758
1.69125683060109,3
1.69398907103825,5
1.69672131147541,4
1.69945355191257,4
1.70218579234973,539
1.70491803278689,562
1.70765027322404,367
1.7103825136612,8
1.71311475409836,8
1.71584699453552,184
1.71857923497268,259
1.72131147540984,100
1.72404371584699,246
1.72677595628415,352
1.72950819672131,2
1.73224043715847,24
1.73497267759563,38
1.73770491803279,433
1.74043715846995,1111
1.7431693989071,550
1.74590163934426,71
1.74863387978142,8
1.75136612021858,24
1.75409836065574,53
1.7568306010929,52
1.75956284153005,86
1.76229508196721,156
1.76502732240437,42
1.76775956284153,10
1.77049180327869,9
1.77322404371585,59
1.77595628415301,37
1.77868852459016,46
1.78142076502732,67
1.78415300546448,45
1.78688524590164,11
1.7896174863388,3
1.79234972677596,49
1.79508196721311,101
1.79781420765027,61
1.80054644808743,3914
1.80327868852459,1753
1.80601092896175,95
1.80874316939891,337
1.81147540983607,1052
1.81420765027322,884
1.81693989071038,1007
1.81967213114754,453
1.8224043715847,655
1.82513661202186,22
1.82786885245902,26
1.83060109289617,443
1.83333333333333,545
1.83606557377049,512
1.83879781420765,322
1.84153005464481,1095
1.84426229508197,14
1.84699453551913,27
1.84972677595628,427
1.85245901639344,430
1.8551912568306,590
1.85792349726776,401
1.86065573770492,1196
1.86338797814208,63
1.86612021857923,72
1.86885245901639,737
1.87158469945355,1375
1.87431693989071,1036
1.87704918032787,1830
1.87978142076503,1998
1.88251366120219,13
1.88524590163934,17
1.8879781420765,1559
1.89071038251366,1511
1.89344262295082,1499
1.89617486338798,1177
1.89890710382514,1865
1.90163934426229,9
1.90437158469945,107
1.90710382513661,1791
1.90983606557377,1632
1.91256830601093,1190
1.91530054644809,723
1.91803278688525,440
1.9207650273224,49
1.92349726775956,46
1.92622950819672,1005
1.92896174863388,1372
1.93169398907104,1157
1.9344262295082,1138
1.93715846994536,1264
1.93989071038251,9
1.94262295081967,10
1.94535519125683,922
1.94808743169399,874
1.95081967213115,564
1.95355191256831,505
1.95628415300546,488
1.95901639344262,5
1.96174863387978,8
1.96448087431694,359
1.9672131147541,324
1.96994535519126,281
1.97267759562842,322
1.97540983606557,234
1.97814207650273,10
1.98087431693989,7
1.98360655737705,596
1.98633879781421,609
1.98907103825137,282
1.99180327868852,506
1.99453551912568,575
1.99726775956284,114
2,26
2.0027397260274,598
2.00547945205479,474
2.00821917808219,1353
2.01095890410959,1248
2.01369863013699,170
2.01643835616438,16
2.01917808219178,30
2.02191780821918,87
2.02465753424658,85
2.02739726027397,61
2.03013698630137,77
2.03287671232877,64
2.03561643835616,11
2.03835616438356,20
2.04109589041096,64
2.04383561643836,66
2.04657534246575,61
2.04931506849315,64
2.05205479452055,72
2.05479452054795,24
2.05753424657534,17
2.06027397260274,115
2.06301369863014,212
2.06575342465753,199
2.06849315068493,18365
2.07123287671233,3835
2.07397260273973,1287
2.07671232876712,1423
2.07945205479452,1926
2.08219178082192,2270
2.08493150684932,2181
2.08767123287671,1782
2.09041095890411,858
2.09315068493151,346
2.0958904109589,533
2.0986301369863,1482
2.1013698630137,1985
2.1041095890411,1647
2.10684931506849,1567
2.10958904109589,1835
2.11232876712329,242
2.11506849315069,256
2.11780821917808,869
2.12054794520548,567
2.12328767123288,570
2.12602739726027,510
2.12876712328767,362
2.13150684931507,17
2.13424657534247,25
2.13698630136986,538
2.13972602739726,426
2.14246575342466,572
2.14520547945205,300
2.14794520547945,628
2.15068493150685,17
2.15342465753425,22
2.15616438356164,722
2.15890410958904,675
2.16164383561644,805
2.16438356164384,409
2.16712328767123,581
2.16986301369863,25
2.17260273972603,13
2.17534246575342,409
2.17808219178082,297
2.18082191780822,312
2.18356164383562,514
2.18630136986301,19
2.18904109589041,30
2.19178082191781,24
2.19452054794521,419
2.1972602739726,363
2.2,475
2.2027397260274,326
2.20547945205479,399
2.20821917808219,15
2.21095890410959,42
2.21369863013699,324
2.21643835616438,352
2.21917808219178,420
2.22191780821918,304
2.22465753424658,440
2.22739726027397,17
2.23013698630137,15
2.23287671232877,351
2.23561643835616,396
2.23835616438356,577
2.24109589041096,396
2.24383561643836,638
2.24657534246575,14
2.24931506849315,30
2.25205479452055,647
2.25479452054795,282
2.25753424657534,341
2.26027397260274,125
2.26301369863014,523
2.26575342465753,5
2.26849315068493,8
2.27123287671233,387
2.27397260273973,620
2.27671232876712,244
2.27945205479452,284
2.28219178082192,504
2.28493150684932,13
2.28767123287671,8
2.29041095890411,284
2.29315068493151,357
2.2958904109589,249
2.2986301369863,170
2.3013698630137,432
2.3041095890411,6
2.30684931506849,12
2.30958904109589,264
2.31232876712329,257
2.31506849315068,623
2.31780821917808,159
2.32054794520548,531
2.32328767123288,5
2.32602739726027,8
2.32876712328767,139
2.33150684931507,78
2.33424657534247,311
2.33698630136986,193
2.33972602739726,566
2.34246575342466,9
2.34520547945205,7
2.34794520547945,237
2.35068493150685,399
2.35342465753425,604
2.35616438356164,300
2.35890410958904,540
2.36164383561644,6
2.36438356164384,12
2.36712328767123,286
2.36986301369863,268
2.37260273972603,371
2.37534246575342,238
2.37808219178082,443
2.38082191780822,12
2.38356164383562,19
2.38630136986301,333
2.38904109589041,495
2.39178082191781,532
2.39452054794521,335
2.3972602739726,558
2.4,12
2.4027397260274,4
2.40547945205479,377
2.40821917808219,301
2.41095890410959,200
2.41369863013699,85
2.41643835616438,424
2.41917808219178,14
2.42191780821918,9
2.42465753424658,212
2.42739726027397,283
2.43013698630137,212
2.43287671232877,157
2.43715846994536,410
2.43989071038251,12
2.44262295081967,8
2.44535519125683,240
2.44808743169399,200
2.45081967213115,234
2.45355191256831,246
2.45628415300546,34
2.45901639344262,4
2.46174863387978,6
2.46448087431694,315
2.4672131147541,126
2.46994535519126,87
2.47267759562842,205
2.47540983606557,304
2.47814207650273,5
2.48087431693989,10
2.48360655737705,311
2.48633879781421,225
2.48907103825137,256
2.49180327868852,261
2.49453551912568,237
2.49726775956284,9
2.5,10
2.50273224043716,185
2.50546448087432,281
2.50819672131148,207
2.51092896174863,131
2.51366120218579,417
2.51639344262295,7
2.51912568306011,11
2.52185792349727,264
2.52459016393443,268
2.52732240437158,250
2.53005464480874,73
2.5327868852459,476
2.53551912568306,62
2.53825136612022,76
2.54098360655738,165
2.54371584699454,263
2.54644808743169,235
2.54918032786885,287
2.55191256830601,151
2.55464480874317,9
2.55737704918033,5
2.56010928961749,236
2.56284153005464,377
2.5655737704918,329
2.56830601092896,170
2.57103825136612,292
2.57377049180328,179
2.57650273224044,33
2.5792349726776,191
2.58196721311475,353
2.58469945355191,243
2.58743169398907,215
2.59016393442623,520
2.59289617486339,62
2.59562841530055,66
2.59836065573771,15
2.60109289617486,143
2.60382513661202,171
2.60655737704918,123
2.60928961748634,277
2.6120218579235,86
2.61475409836066,1
2.61748633879781,8
2.62021857923497,137
2.62295081967213,192
2.62568306010929,115
2.62841530054645,219
2.63114754098361,52
2.63387978142076,228
2.63661202185792,172
2.63934426229508,169
2.64207650273224,345
2.6448087431694,106
2.64754098360656,496
2.65027322404372,237
2.65300546448087,6
2.65573770491803,213
2.65846994535519,478
2.66120218579235,468
2.66393442622951,182
2.66666666666667,783
2.66939890710383,3
2.67213114754098,3
2.67486338797814,265
2.6775956284153,391
2.68032786885246,512
2.68306010928962,470
2.68579234972678,481
2.68852459016393,128
2.69125683060109,2
2.69398907103825,204
2.69672131147541,5
2.69945355191257,321
2.70218579234973,419
2.70491803278689,650
2.70765027322404,3
2.7103825136612,171
2.71311475409836,655
2.71584699453552,660
2.71857923497268,759
2.72131147540984,764
2.72404371584699,368
2.72677595628415,4
2.72950819672131,8
2.73224043715847,197
2.73497267759563,7
2.73770491803279,161
2.74043715846995,171
2.7431693989071,326
2.74590163934426,10
2.74863387978142,5
2.75136612021858,268
2.75409836065574,137
2.7568306010929,720
2.75956284153005,273
2.76229508196721,30
2.76502732240437,5
2.76775956284153,9
2.77049180327869,26
2.77322404371585,87
2.77595628415301,29
2.77868852459016,30
2.78142076502732,34
2.78415300546448,3
2.78688524590164,4
2.7896174863388,24
2.79234972677596,37
2.79508196721311,28
2.79781420765027,19
2.80054644808743,40
2.80327868852459,4
2.80601092896175,5
2.80874316939891,65
2.81147540983607,28
2.81420765027322,60
2.81693989071038,1867
2.81967213114754,480
2.8224043715847,87
2.82513661202186,100
2.82786885245902,414
2.83060109289617,475
2.83333333333333,544
2.83606557377049,401
2.83879781420765,512
2.84153005464481,365
2.84426229508197,279
2.84699453551913,391
2.84972677595628,675
2.85245901639344,543
2.8551912568306,476
2.85792349726776,515
2.86065573770492,40
2.86338797814208,66
2.86612021857924,289
2.86885245901639,320
2.87158469945355,294
2.87431693989071,111
2.87704918032787,404
2.87978142076503,49
2.88251366120219,21
2.88524590163934,277
2.8879781420765,181
2.89071038251366,232
2.89344262295082,231
2.89617486338798,318
2.89890710382514,132
2.90163934426229,85
2.90437158469945,279
2.90710382513661,177
2.90983606557377,101
2.91256830601093,545
2.91530054644809,6
2.91803278688525,19
2.9207650273224,3
2.92349726775956,235
2.92622950819672,322
2.92896174863388,359
2.93169398907104,270
2.9344262295082,550
2.93715846994536,8
2.93989071038251,7
2.94262295081967,212
2.94535519125683,268
2.94808743169399,443
2.95081967213115,399
2.95355191256831,568
2.95628415300546,6
2.95901639344262,36
2.96174863387978,343
2.96448087431694,772
2.9672131147541,635
2.96994535519126,437
2.97267759562842,617
2.97540983606557,3
2.97814207650273,12
2.98087431693989,483
2.98360655737705,336
2.98633879781421,170
2.98907103825137,236
2.99180327868852,349
2.99453551912568,5
2.99726775956284,6
3,354
3.0027397260274,428
3.00547945205479,555
3.00821917808219,76
3.01095890410959,256
3.01369863013699,2
3.01643835616438,51
3.01917808219178,127
3.02191780821918,158
3.02465753424658,147
3.02739726027397,95
3.03013698630137,255
3.03287671232877,3
3.03835616438356,179
3.04109589041096,182
3.04383561643836,156
3.04657534246575,75
3.04931506849315,269
3.05205479452055,4
3.05479452054795,1
3.05753424657534,186
3.06027397260274,248
3.06301369863014,222
3.06575342465753,669
3.06849315068493,579
3.07123287671233,5
3.07397260273973,5
3.07671232876712,293
3.07945205479452,222
3.08219178082192,291
3.08493150684932,423
3.08767123287671,5
3.09041095890411,1
3.09315068493151,5
3.0958904109589,368
3.0986301369863,262
3.1013698630137,284
3.1041095890411,221
3.10684931506849,432
3.10958904109589,3
3.11232876712329,3
3.11506849315069,282
3.11780821917808,263
3.12054794520548,314
3.12328767123288,172
3.12602739726027,588
3.12876712328767,2
3.13150684931507,7
3.13424657534247,382
3.13698630136986,248
3.13972602739726,240
3.14246575342466,170
3.14520547945205,563
3.14794520547945,1
3.15068493150685,5
3.15342465753425,256
3.15616438356164,278
3.15890410958904,408
3.16164383561644,210
3.16438356164384,425
3.16712328767123,2
3.16986301369863,4
3.17260273972603,235
3.17534246575342,232
3.17808219178082,207
3.18082191780822,360
3.18356164383562,6
3.18630136986301,6
3.18904109589041,2
3.19178082191781,285
3.19452054794521,294
3.1972602739726,295
3.2,198
3.2027397260274,351
3.20547945205479,5
3.20821917808219,6
3.21095890410959,235
3.21369863013699,197
3.21643835616438,267
3.21917808219178,163
3.22191780821918,456
3.22465753424658,5
3.22739726027397,5
3.23013698630137,229
3.23287671232877,292
3.23561643835616,189
3.23835616438356,92
3.24109589041096,491
3.24383561643836,2
3.24657534246575,7
3.24931506849315,186
3.25205479452055,223
3.25479452054795,284
3.25753424657534,66
3.26027397260274,451
3.26301369863014,3
3.26575342465753,1
3.26849315068493,249
3.27123287671233,366
3.27397260273973,271
3.27671232876712,138
3.27945205479452,386
3.28219178082192,5
3.28493150684932,6
3.28767123287671,174
3.29041095890411,203
3.29315068493151,259
3.2958904109589,102
3.2986301369863,386
3.3013698630137,7
3.3041095890411,5
3.30684931506849,235
3.30958904109589,165
3.31232876712329,236
3.31506849315068,107
3.31780821917808,333
3.32054794520548,1
3.32328767123288,5
3.32602739726027,265
3.32876712328767,226
3.33150684931507,210
3.33424657534247,285
3.33698630136986,360
3.34246575342466,2
3.34520547945205,179
3.34794520547945,204
3.35068493150685,238
3.35342465753425,171
3.35616438356164,366
3.35890410958904,4
3.36164383561644,5
3.36438356164384,185
3.36712328767123,251
3.36986301369863,259
3.37260273972603,91
3.37534246575342,420
3.37808219178082,7
3.38082191780822,5
3.38356164383562,227
3.38630136986301,280
3.38904109589041,262
3.39178082191781,183
3.39452054794521,414
3.3972602739726,12
3.4,6
3.4027397260274,271
3.40547945205479,193
3.40821917808219,209
3.41095890410959,188
3.41369863013699,297
3.41643835616438,3
3.41917808219178,4
3.42191780821918,189
3.42465753424658,178
3.42739726027397,240
3.43013698630137,271
3.43287671232877,303
3.43715846994536,2
3.43989071038251,2
3.44262295081967,192
3.44535519125683,207
3.44808743169399,212
3.45081967213115,73
3.45355191256831,409
3.45628415300546,6
3.45901639344262,9
3.46174863387978,201
3.46448087431694,191
3.4672131147541,268
3.46994535519126,59
3.47267759562842,59
3.47540983606557,3
3.47814207650273,3
3.48087431693989,201
3.48360655737705,277
3.48633879781421,357
3.48907103825137,396
3.49180327868852,558
3.49726775956284,6
3.5,399
3.50273224043716,384
3.50546448087432,252
3.50819672131148,144
3.51092896174863,341
3.51366120218579,5
3.51639344262295,2
3.51912568306011,326
3.52185792349727,275
3.52459016393443,275
3.52732240437158,172
3.53005464480874,459
3.5327868852459,5
3.53551912568306,9
3.53825136612022,326
3.54098360655738,1018
3.54371584699454,497
3.54644808743169,729
3.54918032786885,5
3.55464480874317,4
3.55737704918033,290
3.56010928961749,694
3.56284153005464,564
3.5655737704918,491
3.56830601092896,679
3.57103825136612,8
3.57377049180328,2
3.57650273224044,754
3.5792349726776,593
3.58196721311475,549
3.58469945355191,517
3.58743169398907,496
3.59016393442623,9
3.59289617486339,8
3.59562841530055,4
3.59836065573771,475
3.60109289617486,495
3.60382513661202,409
3.60655737704918,551
3.60928961748634,8
3.61475409836066,5
3.61748633879781,313
3.62021857923497,596
3.62295081967213,700
3.62568306010929,581
3.62841530054645,3
3.63114754098361,3
3.63387978142076,699
3.63661202185792,526
3.63934426229508,444
3.64207650273224,650
3.6448087431694,513
3.64754098360656,2
3.65027322404372,5
3.65300546448087,200
3.65573770491803,608
3.65846994535519,862
3.66120218579235,575
3.66393442622951,697
3.66666666666667,2
3.66939890710383,7
3.67213114754098,535
3.67486338797814,776
3.6775956284153,744
3.68032786885246,612
3.68306010928962,699
3.68579234972678,3
3.68852459016393,32
3.69125683060109,2
3.69398907103825,9
3.69672131147541,392
3.69945355191257,521
3.70218579234973,622
3.70491803278689,1
3.70765027322404,3
3.7103825136612,548
3.71311475409836,599
3.71584699453552,278
3.71857923497268,307
3.72131147540984,331
3.72404371584699,12
3.72677595628415,3
3.72950819672131,229
3.73224043715847,166
3.73497267759563,20
3.73770491803279,166
3.74043715846995,234
3.7431693989071,19
3.74590163934426,71
3.74863387978142,500
3.75136612021858,549
3.75409836065574,2157
3.7568306010929,1204
3.75956284153005,110
3.76229508196721,19
3.76502732240437,17
3.76775956284153,84
3.77049180327869,67
3.77322404371585,70
3.77595628415301,64
3.77868852459016,99
3.78142076502732,31
3.78415300546448,32
3.78688524590164,68
3.7896174863388,53
3.79234972677596,89
3.79508196721311,39
3.79781420765027,59
3.80054644808743,32
3.80327868852459,42
3.80601092896175,113
3.80874316939891,121
3.81147540983607,88
3.81420765027322,22718
3.81693989071038,4729
3.81967213114754,1465
3.8224043715847,2096
3.82513661202186,2498
3.82786885245902,1790
3.83060109289617,2470
3.83333333333333,2029
3.83606557377049,2700
3.83879781420765,350
3.84153005464481,933
3.84426229508197,2178
3.84699453551913,2361
3.84972677595628,2098
3.85245901639344,2157
3.8551912568306,2518
3.85792349726776,187
3.86065573770492,974
3.86338797814208,1917
3.86612021857924,2174
3.86885245901639,2025
3.87158469945355,2306
3.87431693989071,2111
3.87704918032787,533
3.87978142076503,797
3.88251366120219,1224
3.88524590163934,1355
3.8879781420765,1434
3.89071038251366,1417
3.89344262295082,1836
3.89617486338798,534
3.89890710382514,290
3.90163934426229,2036
3.90437158469945,1934
3.90710382513661,1978
3.90983606557377,1479
3.91256830601093,319
3.91530054644809,39
3.91803278688525,346
3.9207650273224,1003
3.92349726775956,975
3.92622950819672,1523
3.92896174863388,1372
3.93169398907104,1375
3.9344262295082,181
3.93715846994536,58
3.93989071038251,1270
