text_election_code_3,Count
CG9904,6
CG993,11
CGAP,31
CGCE06,2
CGCG,2
CGCG10,2
CGFR,2
CGG,1
CGHB06,5
CGHE08,1
CGLC16,1
CGNE,8
CGS,76
CGS06,4
CGSP06,1
CGST10,1
CGST14,1
CP 23,95
CP0002,8
CP0005,12
CP0008,15
CP0009,8
CP0010,50
CP0102,5
CP0302,4
CP0408,10
CP07,3
CP09,1
CP15,6
CP17,7
CP1982,1
CP1987,1
CP1989,1
CP1991,3
CP1993,5
CP1994,1
CP1995,14
CP1996,2
CP1997,20
CP1998,1
CP1999,14
CP2000,2
CP2001,33
CP2003,130
CP2004,2
CP2005,133
CP2006,21
CP2007,186
CP2008,4
CP2009,104
CP201,1
CP2010,24
CP2011,113
CP2012,11
CP2013,144
CP2014,2
CP2015,282
CP2016,1
CP2017,721
CP2019,1312
CP2021,4218
CP2022,1
CP2023,22825
CP203,3
CP2250,1
CP23,12
CP305,4
CP381,42
CP399,2
CP9204,2
CP9702,2
CPCH07,1
CPG 21,112
CPHE06,2
CPMN08,1
GN1129,2
GN1149,3
GN1160,16
GN1180,9
GN1980,1
GN1984,5
GN1986,37
GN1988,174
GN1990,181
GN1992,1305
GN1994,582
GN1996,2514
GN1998,959
GN2000,4454
GN2002,2091
GN2004,11760
GN2006,4369
GN2008,23534
GN2010,7815
GN2012,33519
GN2014,16849
GN2016,79326
GN2018,97460
GN2020,302703
GN2022,140043
GN4197,15
GN4202,3
GN4296,1
GN4301,13
GN4495,3
GN4693,6
GN4699,15
GN4798,3
MB#383,162
MB/SP,4
MB/WC,4
MB0108,175
MB0110,21
MB0112,263
MB0115,230
MB0116,219
MB0120,1621
MB0121,8668
MB0123,8102
MB0211,13
MB0215,17
MB0216,122
MB0219,9
MB0315,37
MB0320,70
MB0322,4529
MB0412,4403
MB0414,221
MB0416,14
MB0423,5360
MB0506,54
MB0508,41
MB0513,6
MB0516,67
MB0517,432
MB0518,1085
MB0519,1569
MB0607,22
MB0611,35
MB0613,407
MB0615,91
MB0616,510
MB0618,255
MB0619,176
MB0622,293
MB0623,6077
MB0711,16
MB0719,38
MB0807,5
MB0823,913
MB0830,63
MB0907,58
MB0915,72
MB0916,157
MB0917,79
MB0918,555
MB0919,940
MB0921,199
MB0922,710
MB1007,164
MB1013,439
MB1107,86
MB1109,7
MB1113,380
MB112,1
MB1205,257
MB1211,13
MB1213,28
MB1301,21
MB1302,92
MB1501,73
MB15B,5
MB1601,24
MB17,215
MB1701,131
MB17LA,91
MB1901,256
MB1995,7
MB2000,2
MB2005,18
MB2006,63
MB2007,142
MB2008,50
MB2009,258
MB2010,42
MB2011,22
MB2012,49
MB2013,212
MB2014,391
MB2015,941
MB2016,430
MB2017,229
MB2018,149
MB2019,718
MB2020,591
MB2022,1581
MB2023,2
MB229,356
MB231,95
MB232,113
MB233,424
MB240,2
MB242,2
MB263,18
MB274,4
MB293,6
MB305,435
MB3124,1
MB3408,53
MB360,9
MB368,79
MB383,12
MB394,37
MB396,20
MB398,2
MB402,115
MB415,9
MB416,68
MB437,172
MB4604,15
MB464,59
MB468,2
MB490,83
MB501,331
MB509,5
MB5116,94
MB512,577
MB5398,18
MB5410,17
MB5411,13
MB6115,235
MB615,45
MB6215,32
MB9410,7
MBAL06,2
MBAU06,14
MBAUG,70
MBB120,1
MBBE07,38
MBBE09,17
MBD423,62
MBHD07,16
MBM,3
MBMV06,10
MBNCO,2
MBOCA,2
MBPC09,12
MBREC,10
MBSB09,4
MBSD07,42
MBSE09,1
MBSLS,3
MBST06,58
MBST17,25
MBWT07,2
PP1992,20
PR0001,1
PR004,1
PR1986,1
PR1990,24
PR1992,98
PR1994,111
PR1996,329
PR1998,296
PR2000,414
PR2002,446
PR2004,1078
PR2006,458
PR2007,2
PR2008,1130
PR2010,1628
PR2012,2184
PR2014,1766
PR2016,4714
PR2018,10427
PR2020,50749
PR2022,249130
PR2250,21
PR2259,2
PR2270,12
PR2289,1
PR3105,15
PR3293,1
PR3299,5
PR8200,1
PR8288,4
PR8784,1
PR955,2
PR971,1
PR991,3
PRHC06,1
SP,113
SP'16,2
SP 389,69
SP000,15
SP0003,4
SP0004,2
SP0006,3
SP0007,13
SP001,12
SP0012,4
SP0014,4
SP002,4
SP0041,3
SP01,5
SP0101,15
SP0103,12
SP011,14
SP0111,2
SP0112,101
SP012,4
SP0121,1
SP0125,476
SP013,4
SP015,2
SP0197,1
SP02,1
SP0201,1
SP0202,1
SP021,20
SP0217,5
SP0218,75
SP0219,2
SP0222,13
SP0223,56
SP023,71
SP0291,3
SP0296,1
SP0297,1
SP0299,5
SP0301,7
SP0302,53
SP0304,6
SP0305,7
SP031,1
SP0310,1
SP0316,18
SP0319,11
SP033,71
SP034,12
SP0388,8
SP0399,2
SP0400,1
SP0401,3
SP0403,4
SP0405,31
SP0406,11
SP0408,5
SP041,3
SP0410,30
SP0417,34
SP0419,107
SP0421,196
SP0423,2
SP0425,136
SP043,65
SP0489,37
SP0493,423
SP0497,2
SP0499,1
SP0503,18
SP0505,24
SP051,121
SP0510,33
SP0512,8
SP0517,39
SP052,14
SP0523,1097
SP053,1
SP054,36
SP057,45
SP0599,2
SP06,10
SP0606,15
SP0607,104
SP0609,1
SP0614,9
SP0616,12
SP0623,343
SP0693,7
SP0699,1
SP0709,11
SP0711,2
SP0717,14
SP0718,14
SP0723,49
SP0792,1
SP08,14
SP0801,9
SP0802,14
SP0805,7
SP0812,1
SP0813,4
SP0815,15
SP0819,174
SP0820,51
SP0821,83
SP0822,1220
SP0823,320
SP0830,337
SP0901,21
SP0904,1
SP0906,2
SP0911,2
SP0920,1
SP0995,1
SP0997,1
SP0999,2
SP09EL,8
SP1,1
SP10,6
SP100,3
SP1009,16
SP101,8
SP1013,1
SP1014,50
SP1017,10
SP1018,14
SP1019,1
SP1020,19
SP1022,157
SP1023,288
SP1025,1
SP1029,1
SP1031,2
SP1039,1
SP105,50
SP1070,9
SP1079,4
SP1090,1
SP1103,1
SP1105,7
SP1112,6
SP1113,9
SP1115,16
SP1116,3
SP112,44
SP1123,1
SP1129,9
SP114,34
SP1140,1
SP1149,3
SP1159,1
SP1160,9
SP1179,1
SP1199,2
SP1205,1
SP1207,1
SP1209,1
SP1210,16
SP1214,6
SP1215,2
SP1218,9
SP1219,1
SP1239,1
SP1250,2
SP1269,1
SP1270,5
SP1279,1
SP1289,7
SP1293,1
SP1295,1
SP1299,2
SP1300,5
SP1319,4
SP14,13
SP1401,2
SP1609,5
SP1694,1
SP1697,2
SP17,2
SP1794,1
SP1894,1
SP19,52
SP1993,1
SP1997,2
SP1999,5
SP2000,23
SP2001,11
SP2002,19
SP2003,8
SP2004,8
SP2005,17
SP2006,12
SP2007,722
SP2008,31
SP2009,131
SP201,8
SP2010,47
SP2011,18
SP2012,152
SP2013,192
SP2014,291
SP2015,138
SP2016,130
SP2017,218
SP2018,183
SP2019,521
SP2020,95
SP2021,522
SP2022,1401
SP2023,2064
SP203,8
SP206,2
SP2103,6
SP2104,4
SP2179,1
SP220,33
SP2201,71
SP2249,4
SP2260,5
SP2263,2
SP2299,5
SP22MN,110
SP2396,6
SP2398,1
SP2406,1
SP244,9
SP2491,1
SP2503,3
SP2505,1
SP251,34
SP252,17
SP257B,134
SP258,84
SP264,3
SP270,5
SP282,8
SP284B,1
SP289,25
SP2895,1
SP2997,2
SP3,3
SP306,16
SP309,131
SP311,72
SP312,26
SP320,1
SP3204,1
SP3260,3
SP330,12
SP331,4
SP3319,2
SP3353,7
SP3357,15
SP336,33
SP34,1
SP344,9
SP346,1
SP35,7
SP350,1
SP360,48
SP363,1
SP371,63
SP381,4
SP385,99
SP388,1
SP3882,225
SP39,3
SP396,20
SP40,1
SP405,5
SP406,9
SP408B,162
SP4103,10
SP4159,1
SP418R,213
SP4197,6
SP420,19
SP4202,2
SP421,20
SP4219,2
SP4230,4
SP4296,3
SP43,1
SP4301,1
SP4309,2
SP434,6
SP4400,16
SP443,30
SP448,193
SP4495,4
SP4522,162
SP459,6
SP460,2
SP4604,6
SP4610,5
SP4699,9
SP47,1
SP476,2
SP4792,4
SP4798,8
SP4814,7
SP482,6
SP487,3
SP4892,2149
SP49,24
SP5,6
SP508,10
SP5110,9
SP5139,1
SP52,16
SP5200,3
SP5210,3
SP5230,9
SP5249,2
SP5298,10
SP54,4
SP56,7
SP5608,14
SP5702,4
SP5796,1
SP5812,5
SP5900,12
SP596,1
SP6011,19
SP6012,35
SP6108,4
SP6109,8
SP6149,1
SP6179,2
SP6208,8
SP6279,3
SP6299,1
SP6303,2
SP6309,11
SP6312,21
SP6314,15
SP6397,2
SP6402,3
SP6501,33
SP6507,58
SP6600,5
SP6705,8
SP6810,5
SP686,1
SP6899,3
SP696,2
SP7,1
SP7189,1
SP7290,2
SP8179,1
SP8319,5
SP8505,1
SP899,1
SP911,1
SP9169,1
SP9199,3
SP9200,32
SP9263,4
SP931,3
SP9310,2
SP9506,1
SP951,4
SP9510,4
SP953,23
SP961,7
SP962,3
SP9694,1
SP971,6
SP9710,32
SP973,1
SP9805,9
SP981,4
SP9813,7
SP9904,6
SP991,6
SP992,4
SP993,19
SP994,58
SP996,3
SP9LON,4
SPAB05,7
SPAB07,8
SPAC05,2
SPB072,22
SPB434,26
SPBA15,5
SPBC07,2
SPBC12,1
SPBCL6,8
SPBE07,7
SPBE17,13
SPBU15,3
SPC,2
SPC268,4
SPC331,67
SPC415,3
SPCH05,3
SPCITY,5
SPCR07,7
SPCV,3
SPCV21,16
SPCW12,77
SPDB07,1
SPDC07,2
SPDWES,3
SPE,12
SPEB04,2
SPED09,1
SPEL06,22
SPEU07,12
SPF511,2
SPFB01,5
SPFC21,7
SPFH97,1
SPGM07,38
SPGN08,3
SPGN17,2931
SPGO,5
SPHB06,11
SPHB07,5
SPHO1,6
SPHS17,17
SPJF33,1
SPLC09,3
SPLLIB,2
SPMC,4
SPMC08,2
SPML05,3
SPMPCI,16
SPMPTX,47
SPMV22,6
SPOBO6,2
SPPL07,2
SPR21,504
SPRB04,5
SPRB05,2
SPRH04,7
SPRK06,1
SPSB05,11
SPSB07,12
SPSBF6,3
SPSC07,26
SPSCH,9
SPSD,13
SPSL05,6
SPSQ09,1
SPSS,3
SPST06,4
SPST10,2
SPST16,3
SPSTQ,2
SPSW10,1
SPTH09,11
SPUQ07,1
SPVC07,3
SPWC19,2
SPWF18,32
