text_election_code_8,Count
MB2009,381
MB2010,70
MB2011,65
MB2012,99
MB2013,469
MB2014,850
MB2015,2337
MB2016,875
MB2017,552
MB2018,302
MB2019,1238
MB2020,1083
MB229,1318
MB231,259
MB232,429
MB233,1262
MB240,2
MB242,13
MB263,26
MB293,43
MB305,692
MB3408,93
MB360,11
MB368,228
MB383,56
MB394,66
MB396,35
MB398,3
MB402,211
MB415,20
MB416,128
MB437,658
MB438,1
MB4604,41
MB464,187
MB468,7
MB490,198
MB501,855
MB509,5
MB5116,234
MB512,2301
MB5398,41
MB5410,74
MB5411,52
MB5460,2
MB6115,613
MB615,104
MB6215,109
MB9410,7
MBAL06,3
MBAU06,26
MBAUG,122
MBBE07,107
MBBE09,28
MBD423,114
MBHD07,13
MBM,2
MBMV06,22
MBNCO,1
MBOCA,16
MBPC09,36
MBREC,13
MBS615,3
MBSB09,16
MBSD07,98
MBSLS,3
MBST06,107
MBST17,38
PP0001,5
PP1992,45
PR0001,11
PR004,1
PR011,1
PR031,2
PR041,1
PR051,2
PR1986,5
PR1988,6
PR1990,82
PR1992,189
PR1994,237
PR1996,676
PR1998,577
PR2000,909
PR2002,1167
PR2004,2683
PR2006,1345
PR2007,10
PR2008,3210
PR2010,5763
PR2012,8497
PR2014,10092
PR2016,30256
PR2018,61520
PR2020,40759
PR2250,41
PR2259,8
PR2270,18
PR2289,9
PR3105,35
PR3204,2
PR3293,3
PR3299,10
PR3398,3
PR4792,1
PR8200,2
PR8229,1
PR8288,12
PR955,1
PR971,3
PR991,4
PRHC06,4
SP,241
SP'16,3
SP 389,115
SP#447,2
SP000,23
SP0002,4
SP0004,6
SP0006,15
SP0007,46
SP0008,1
SP001,46
SP0012,25
SP0014,10
SP002,21
SP003,1
SP0041,1
SP01,18
SP0101,32
SP0103,27
SP011,27
SP0111,5
SP0112,253
SP012,9
SP0121,8
SP013,6
SP015,5
SP0197,6
SP02,3
SP0201,3
SP0202,5
SP0204,1
SP021,33
SP0212,1
SP0217,7
SP0218,177
SP0219,7
SP0223,2
SP024,3
SP0291,7
SP0293,3
SP0296,3
SP0297,1
SP0299,11
SP0301,14
SP0304,11
SP0305,10
SP0306,4
SP031,10
SP0310,1
SP0316,48
SP0319,15
SP033,298
SP034,26
SP0388,25
SP0394,1
SP0396,1
SP0399,1
SP0401,6
SP0402,1
SP0403,7
SP0405,82
SP0406,24
SP0408,16
SP041,14
SP0410,95
SP0412,2
SP0417,82
SP0419,238
SP0421,1
SP0423,2
SP0425,2
SP043,240
SP0487,1
SP0489,215
SP0494,1
SP0495,5
SP0497,3
SP05,2
SP0500,1
SP0501,3
SP0503,24
SP0505,70
SP051,377
SP0510,180
SP0512,20
SP0514,10
SP0517,155
SP052,33
SP053,7
SP054,83
SP057,75
SP058,1
SP0583,1
SP0584,1
SP0599,7
SP06,23
SP0601,2
SP0604,1
SP0606,42
SP0607,261
SP0609,6
SP0614,58
SP0616,35
SP0693,11
SP0699,12
SP06AT,1
SP0709,7
SP0711,13
SP0717,33
SP0718,48
SP0781,1
SP0792,3
SP08,12
SP0801,42
SP0802,12
SP0805,28
SP0812,3
SP0813,14
SP0815,117
SP0819,471
SP0820,38
SP09,2
SP0901,51
SP0904,6
SP0905,7
SP0906,1
SP0911,4
SP0997,6
SP0999,11
SP09EL,8
SP1,1
SP10,17
SP100,7
SP1009,11
SP101,9
SP1010,2
SP1014,127
SP1017,13
SP1018,40
SP1019,1
SP1020,157
SP1025,2
SP1027,2
SP1029,1
SP1031,3
SP1039,1
SP105,114
SP1059,2
SP1070,16
SP1079,6
SP1090,4
SP11,2
SP1105,21
SP1106,1
SP1112,5
SP1113,33
SP1115,99
SP1116,2
SP1123,4
SP1129,14
SP1130,1
SP114,77
SP1140,2
SP1149,9
SP1159,2
SP1160,12
SP1179,4
SP1205,7
SP1207,1
SP1209,6
SP1210,52
SP1213,2
SP1214,18
SP1215,13
SP1218,29
SP1250,4
SP1269,2
SP1270,5
SP1279,1
SP1289,11
SP1297,2
SP1299,2
SP1300,5
SP1312,2
SP1319,18
SP14,35
SP1401,3
SP14MU,4
SP1500,2
SP1609,4
SP1694,7
SP1697,2
SP17,11
SP1794,5
SP1894,1
SP19,120
SP1988,1
SP1993,1
SP1997,1
SP1999,23
SP2000,47
SP2001,23
SP2002,83
SP2003,32
SP2004,25
SP2005,43
SP2006,41
SP2007,2242
SP2008,51
SP2009,284
SP201,93
SP2010,77
SP2011,57
SP2012,456
SP2013,550
SP2014,565
SP2015,518
SP2016,455
SP2017,673
SP2018,779
SP2019,1898
SP2020,106
SP2021,625
SP203,15
SP206,14
SP2103,8
SP2104,14
SP2179,2
SP2196,2
SP2197,3
SP2249,5
SP2260,7
SP2263,14
SP2289,2
SP2299,6
SP2396,29
SP2398,2
SP2406,7
SP244,22
SP2489,1
SP2498,2
SP2503,3
SP2505,5
SP251,113
SP252,82
SP257B,239
SP264,3
SP2690,1
SP2691,2
SP2694,1
SP269R,1
SP270,2
SP2701,1
SP282,16
SP284B,3
SP285,3
SP2889,1
SP289,1
SP2895,1
SP2988,1
SP2997,3
SP3,14
SP306,57
SP312,60
SP3136,1
SP320,2
SP3204,1
SP3260,3
SP3319,4
SP3353,29
SP3357,25
SP336,115
SP34,2
SP344,26
SP346,3
SP35,12
SP350,3
SP362,2
SP363,30
SP377,2
SP381,9
SP385,195
SP388,1
SP3895,1
SP39,7
SP396,41
SP3984,1
SP40,17
SP405,34
SP406,13
SP4103,41
SP4159,1
SP4197,16
SP420,38
SP4202,3
SP421,63
SP4219,2
SP4230,7
SP4234,1
SP4296,13
SP43,2
SP4301,11
SP4309,1
SP434,14
SP4400,32
SP443,88
SP4495,11
SP459,27
SP4594,1
SP4604,12
SP4610,29
SP462,1
SP4693,3
SP4699,23
SP47,2
SP476,5
SP4787,1
SP4798,11
SP4814,38
SP482,21
SP487,3
SP49,51
SP5,14
SP508,29
SP5110,9
SP52,31
SP5200,16
SP5208,1
SP5210,2
SP5220,3
SP5230,6
SP5239,1
SP5249,1
SP5259,2
SP5298,12
SP54,13
SP5598,1
SP56,3
SP5608,21
SP5702,14
SP5796,3
SP5812,11
SP5900,14
SP6011,36
SP6012,114
SP6108,7
SP6109,23
SP6160,1
SP6168,1
SP6179,2
SP6208,38
SP6249,1
SP6279,2
SP6303,6
SP6309,36
SP6312,69
SP6314,63
SP6397,5
SP6402,10
SP6491,1
SP6501,45
SP6507,70
SP6695,1
SP6705,34
SP6810,23
SP6899,6
SP696,7
SP7,6
SP7189,1
SP7268,1
SP7279,1
SP7290,3
SP7398,2
SP7991,1
SP8195,4
SP8210,2
SP8269,1
SP8288,1
SP8319,6
SP8393,1
SP8505,12
SP8597,2
SP891,1
SP901,2
SP911,4
SP9149,2
SP9169,1
SP9199,2
SP9200,77
SP9249,2
SP9263,10
SP9279,1
SP931,7
SP9310,1
SP9506,5
SP951,1
SP9510,11
SP953,17
SP957,1
SP961,6
SP962,4
SP971,4
SP9710,38
SP972,3
SP973,4
SP9805,17
SP981,8
SP9813,29
SP982,2
SP9902,3
SP9904,16
SP991,3
SP992,4
SP993,29
SP994,127
SP9LON,7
SPAB05,6
SPAB07,15
SPAC02,2
SPB072,38
SPB434,38
SPBA15,9
SPBC07,6
SPBC12,1
SPBCL6,20
SPBE07,34
SPBE17,60
SPBU15,11
SPC,3
SPC268,9
SPC331,186
SPC415,4
SPCE,1
SPCH05,2
SPCITY,21
SPCR07,23
SPCV,23
SPCW12,346
SPDB07,23
SPDWES,12
SPE,26
SPEB04,9
SPED09,4
SPEL06,32
SPEU07,43
SPF511,14
SPFB01,2
SPFH97,1
SPGM07,85
SPGN08,3
SPGN17,11908
SPGP14,1
SPHB06,22
SPHB07,7
SPHE05,1
SPHO1,13
SPHS17,26
SPLC07,1
SPLC09,4
SPLR04,1
SPMC08,2
SPMD17,10
SPML05,5
SPMPCI,64
SPMPTX,234
SPMU12,1
SPOC07,2
SPPL07,9
SPPR08,2
SPQS06,4
SPRB04,5
SPRB05,8
SPRB97,2
SPRH04,10
SPRK06,2
SPSB05,32
SPSB07,19
SPSBF6,6
SPSC07,91
SPSCH,14
SPSD,42
SPSE08,1
SPSL05,2
SPSQ09,1
SPSS,5
SPST06,9
SPST10,3
SPST16,8
SPSTQ,16
SPSW10,10
SPTH09,26
SPUQ07,5
SPVC07,4
SPWC19,21
SPWF18,94
