text_election_code_6,Count
MBSB09,4
MBSD07,66
MBSE09,3
MBSLS,5
MBST06,80
MBST17,34
MBWT07,1
PP0001,4
PP1992,28
PR0001,7
PR031,5
PR041,1
PR051,2
PR1986,7
PR1988,7
PR1990,60
PR1992,140
PR1994,183
PR1996,530
PR1998,453
PR2000,716
PR2002,776
PR2004,1912
PR2006,892
PR2007,9
PR2008,2188
PR2010,3360
PR2012,4887
PR2014,5061
PR2016,15424
PR2018,53902
PR2020,110044
PR2022,7918
PR2250,32
PR2259,7
PR2270,10
PR2289,3
PR3105,24
PR3204,1
PR3299,7
PR3398,3
PR4792,1
PR8200,1
PR8229,1
PR8288,7
PR955,3
PR971,4
PR991,1
PRHC06,3
SP,154
SP'16,3
SP 389,204
SP#447,1
SP000,30
SP0001,1
SP0002,2
SP0003,3
SP0004,5
SP0005,1
SP0006,16
SP0007,32
SP0008,1
SP001,32
SP0012,19
SP0014,5
SP002,7
SP0041,1
SP01,14
SP0101,24
SP0103,18
SP0105,3
SP011,24
SP0111,5
SP0112,203
SP012,10
SP0121,7
SP0125,237
SP013,7
SP015,7
SP0197,7
SP02,2
SP0201,2
SP0202,5
SP021,33
SP0217,10
SP0218,131
SP0219,7
SP022,1
SP0223,1
SP024,1
SP0285,1
SP0291,1
SP0293,2
SP0296,1
SP0297,3
SP0299,7
SP0301,20
SP0302,78
SP0304,9
SP0305,13
SP0306,6
SP031,9
SP0310,3
SP0316,34
SP0319,26
SP033,160
SP034,19
SP0388,19
SP0395,1
SP0399,1
SP0400,3
SP0403,6
SP0405,54
SP0406,16
SP0408,8
SP041,7
SP0410,75
SP0417,63
SP0419,274
SP0421,219
SP0423,3
SP0425,1
SP043,143
SP0489,106
SP0493,50
SP0495,1
SP0497,1
SP0499,2
SP05,2
SP0500,2
SP0501,1
SP0503,14
SP0505,39
SP051,254
SP0510,89
SP0512,8
SP0514,5
SP0516,1
SP0517,106
SP052,29
SP053,9
SP054,63
SP057,68
SP0583,1
SP059,2
SP0599,8
SP06,12
SP0601,1
SP0604,1
SP0606,23
SP0607,171
SP0609,6
SP0614,27
SP0616,34
SP0693,5
SP0699,1
SP0709,10
SP0711,5
SP0717,24
SP0718,26
SP0792,1
SP0795,1
SP0798,1
SP08,11
SP0801,45
SP0802,8
SP0805,23
SP0812,2
SP0813,5
SP0815,68
SP0819,412
SP0820,131
SP0821,49
SP09,1
SP0901,43
SP0904,5
SP0905,5
SP0906,4
SP0920,1
SP0997,4
SP0999,4
SP09EL,12
SP1,5
SP10,16
SP100,2
SP1009,15
SP101,9
SP1013,1
SP1014,91
SP1017,8
SP1018,14
SP1020,136
SP1022,207
SP1027,2
SP1029,1
SP1031,5
SP105,64
SP1059,1
SP1070,11
SP1079,3
SP1085,1
SP1090,3
SP11,1
SP1103,3
SP1105,8
SP1107,1
SP1112,8
SP1113,15
SP1115,70
SP1116,1
SP1123,2
SP1129,14
SP114,121
SP1140,1
SP1149,9
SP1159,3
SP1160,12
SP1179,2
SP1197,1
SP1205,3
SP1207,2
SP1209,2
SP1210,20
SP1213,3
SP1214,12
SP1215,9
SP1218,25
SP1219,2
SP1250,2
SP1269,2
SP1270,9
SP1289,6
SP1295,1
SP1298,1
SP1299,2
SP1300,1
SP1309,1
SP1319,11
SP14,28
SP1401,5
SP14MU,2
SP1609,4
SP1694,4
SP1697,1
SP17,2
SP1794,1
SP19,134
SP1989,1
SP1993,4
SP1995,1
SP1997,3
SP1998,1
SP1999,7
SP2000,26
SP2001,18
SP2002,37
SP2003,13
SP2004,17
SP2005,27
SP2006,22
SP2007,1406
SP2008,40
SP2009,219
SP201,40
SP2010,43
SP2011,37
SP2012,311
SP2013,389
SP2014,424
SP2015,333
SP2016,339
SP2017,590
SP2018,488
SP2019,1844
SP2020,437
SP2021,1129
SP2022,171
SP203,16
SP206,9
SP2103,8
SP2104,16
SP2179,1
SP2196,2
SP2197,1
SP220,67
SP2201,1
SP2249,6
SP2260,7
SP2263,10
SP2289,1
SP2299,4
SP2396,12
SP2398,1
SP2406,8
SP244,15
SP2491,1
SP2498,4
SP2503,2
SP2505,5
SP251,59
SP252,60
SP257B,321
SP264,3
SP267,1
SP2690,1
SP2691,1
SP2694,2
SP270,3
SP2701,1
SP282,13
SP284B,1
SP289,3
SP2895,1
SP3,5
SP306,29
SP3105,1
SP312,52
SP3136,1
SP3139,2
SP320,1
SP3260,4
SP331,9
SP3319,4
SP3353,32
SP3357,28
SP336,58
SP34,2
SP344,25
SP346,1
SP35,9
SP350,2
SP362,1
SP363,19
SP371,21
SP381,8
SP385,168
SP388,4
SP3895,5
SP39,5
SP396,51
SP40,7
SP405,26
SP406,10
SP4103,35
SP4159,1
SP4179,1
SP418R,654
SP4197,10
SP420,32
SP4202,3
SP421,47
SP4219,13
SP4230,11
SP4296,5
SP43,1
SP4301,7
SP434,16
SP4400,42
SP443,56
SP448,32
SP4489,1
SP4495,10
SP459,23
SP4604,6
SP4610,16
SP462,2
SP4693,1
SP4699,9
SP47,2
SP476,2
SP4792,2
SP4798,7
SP4814,27
SP482,17
SP487,7
SP49,23
SP5,9
SP508,16
SP5110,9
SP52,27
SP5200,11
SP5210,4
SP5220,1
SP5230,14
SP5239,3
SP5249,5
SP5259,1
SP5298,9
SP54,9
SP55,1
SP56,7
SP5608,12
SP5702,7
SP5812,6
SP5900,8
SP6011,28
SP6012,53
SP6108,4
SP6109,25
SP6160,2
SP6179,3
SP6208,35
SP6259,1
SP6260,3
SP6303,13
SP6309,17
SP6312,35
SP6314,30
SP6397,3
SP6402,3
SP6501,35
SP6507,67
SP6600,3
SP6705,31
SP6810,18
SP686,2
SP6899,4
SP696,7
SP7,3
SP7189,1
SP7289,1
SP7290,2
SP8179,1
SP8195,3
SP8210,2
SP8319,3
SP8393,2
SP8505,6
SP8597,3
SP911,2
SP9199,3
SP9200,23
SP9263,7
SP9278,1
SP9279,1
SP9303,3
SP931,1
SP9310,4
SP9506,5
SP9510,11
SP953,18
SP957,1
SP961,11
SP962,2
SP971,4
SP9710,31
SP972,5
SP973,3
SP9805,8
SP981,4
SP9813,23
SP9902,4
SP9904,11
SP991,5
SP992,2
SP993,22
SP994,93
SP9LON,9
SPA UB,3
SPAB05,11
SPAB07,12
SPB072,27
SPB434,42
SPBA15,5
SPBC07,3
SPBC12,1
SPBCL6,5
SPBE07,15
SPBE17,45
SPBU15,8
SPC,3
SPC268,7
SPC331,216
SPC415,4
SPCE,1
SPCH05,2
SPCITY,5
SPCR07,12
SPCV,19
SPCV21,32
SPCW12,203
SPDB07,11
SPDWES,8
SPE,20
SPEB04,4
SPED09,4
SPEL06,34
SPEU07,28
SPF511,9
SPFB01,3
SPFH97,3
SPGM07,60
SPGN08,4
SPGN17,9478
SPHB06,18
SPHB07,4
SPHO1,14
SPHS17,35
SPLC09,6
SPLLIB,4
SPLR04,2
SPMC,6
SPMD17,9
SPML05,4
SPMPCI,31
SPMPTX,101
SPMU12,1
SPMV22,3
SPOC07,1
SPOT,1
SPPL07,5
SPPR08,1
SPQS06,2
SPR21,27
SPRB04,10
SPRB05,3
SPRB97,2
SPRH04,7
SPRK06,1
SPSB05,24
SPSB07,16
SPSBF6,6
SPSC07,51
SPSCH,8
SPSD,21
SPSE08,1
SPSL09,1
SPSS,7
SPST06,3
SPST10,3
SPST11,2
SPST16,6
SPSTQ,6
SPSW10,1
SPTH09,23
SPUQ07,5
SPVC07,4
SPWC19,8
SPWF18,103
