text_election_code_10,Count
MB0807,23
MB0907,267
MB0915,157
MB0916,307
MB0917,199
MB0918,630
MB0919,9
MB1007,718
MB1013,1459
MB1107,369
MB1109,25
MB1113,1155
MB112,11
MB1205,1037
MB1211,72
MB1213,77
MB1301,45
MB1302,114
MB1501,159
MB15B,28
MB1601,65
MB17,394
MB1701,147
MB17LA,149
MB1901,153
MB1995,12
MB1999,1
MB2000,3
MB2005,49
MB2006,117
MB2007,453
MB2008,103
MB2009,520
MB2010,80
MB2011,83
MB2012,120
MB2013,464
MB2014,994
MB2015,2324
MB2016,1043
MB2017,435
MB2018,216
MB2019,29
MB2020,5
MB229,1568
MB231,237
MB232,429
MB233,1476
MB242,10
MB263,26
MB293,43
MB305,744
MB3408,118
MB360,25
MB368,210
MB383,42
MB394,71
MB396,38
MB398,6
MB402,143
MB415,30
MB416,147
MB437,846
MB438,2
MB4604,51
MB464,191
MB468,3
MB490,178
MB501,826
MB509,15
MB5116,236
MB512,2556
MB5398,33
MB5410,92
MB5411,43
MB6115,559
MB615,156
MB6215,109
MB9410,15
MBAL06,8
MBAU06,38
MBAUG,111
MBBE07,140
MBBE09,21
MBD423,39
MBHD07,26
MBM,4
MBMV06,38
MBNCO,1
MBOCA,13
MBPC09,41
MBREC,24
MBS615,4
MBSB09,15
MBSD07,136
MBSE09,1
MBSLS,9
MBST06,146
MBST17,34
MBSWD,1
MBWT07,1
PP0001,4
PP1992,46
PR0001,6
PR031,1
PR041,3
PR051,1
PR1984,1
PR1986,9
PR1988,11
PR1990,106
PR1992,256
PR1994,320
PR1996,812
PR1998,795
PR2000,1227
PR2002,1702
PR2004,3928
PR2006,1996
PR2007,20
PR2008,4797
PR2010,9406
PR2012,13044
PR2014,18231
PR2016,36555
PR2018,53342
PR2020,8082
PR2250,56
PR2259,4
PR2260,2
PR2270,19
PR2289,12
PR3105,51
PR320,1
PR3204,3
PR321,1
PR3293,4
PR3299,10
PR8200,3
PR8229,1
PR8288,18
PR955,6
PR971,2
PR991,3
PRHC06,4
SP,160
SP'16,9
SP 389,35
SP000,37
SP0002,6
SP0003,4
SP0004,11
SP0006,25
SP0007,69
SP0008,2
SP001,57
SP0012,35
SP0014,15
SP002,34
SP003,3
SP0041,10
SP01,23
SP0101,35
SP0103,43
SP0105,3
SP011,32
SP0111,11
SP0112,269
SP012,15
SP0121,6
SP013,10
SP015,13
SP0185,1
SP0197,11
SP02,5
SP0201,4
SP0202,8
SP0204,1
SP021,41
SP0212,7
SP0217,9
SP0218,189
SP0219,15
SP0223,1
SP024,1
SP0291,2
SP0293,2
SP0296,7
SP0297,3
SP0299,9
SP0301,27
SP0304,12
SP0305,15
SP0306,17
SP031,11
SP0310,2
SP0316,60
SP033,369
SP034,26
SP0387,1
SP0388,35
SP0399,3
SP0400,1
SP0401,6
SP0402,1
SP0403,14
SP0405,111
SP0406,21
SP0408,25
SP041,6
SP0410,121
SP0412,1
SP0417,96
SP0419,71
SP0421,2
SP0423,4
SP0425,6
SP043,337
SP0489,286
SP0494,1
SP0495,4
SP0497,4
SP0498,1
SP0500,2
SP0501,3
SP0503,18
SP0505,96
SP051,558
SP0510,324
SP0512,25
SP0514,5
SP0516,1
SP0517,145
SP052,47
SP053,9
SP054,104
SP057,94
SP058,1
SP0583,1
SP059,2
SP0599,12
SP06,32
SP0601,1
SP0606,42
SP0607,338
SP0609,7
SP0614,79
SP0616,42
SP0688,1
SP0693,9
SP0699,13
SP06AT,2
SP0709,11
SP0711,6
SP0717,78
SP0718,69
SP0787,2
SP0792,2
SP0795,2
SP0798,1
SP08,23
SP0801,59
SP0802,19
SP0805,46
SP0812,6
SP0813,14
SP0815,163
SP0819,262
SP0891,1
SP0897,1
SP09,1
SP0901,73
SP0904,3
SP0905,15
SP0906,8
SP0911,3
SP0997,6
SP0999,7
SP09EL,25
SP1,3
SP10,10
SP100,8
SP1009,25
SP101,12
SP1010,2
SP1013,2
SP1014,112
SP1017,16
SP1018,35
SP1019,3
SP102,1
SP1020,7
SP1025,3
SP1029,2
SP1031,10
SP1039,1
SP105,138
SP1070,20
SP1079,13
SP1085,1
SP1090,8
SP1103,5
SP1105,14
SP1109,1
SP1112,8
SP1113,59
SP1115,162
SP1116,1
SP1129,29
SP1140,1
SP1149,27
SP1159,3
SP1160,23
SP1179,2
SP1197,2
SP1199,1
SP1205,6
SP1207,1
SP1209,12
SP1210,60
SP1213,3
SP1214,12
SP1215,17
SP1239,1
SP1250,6
SP1269,4
SP1270,8
SP1289,14
SP1298,2
SP1299,7
SP1300,7
SP1312,1
SP1319,24
SP14,42
SP1401,4
SP14MU,11
SP1609,4
SP1694,3
SP17,9
SP1794,1
SP19,2
SP1993,4
SP1997,7
SP1998,3
SP1999,30
SP2000,39
SP2001,32
SP2002,93
SP2003,42
SP2004,49
SP2005,66
SP2006,69
SP2007,2972
SP2008,94
SP2009,427
SP2010,120
SP2011,72
SP2012,533
SP2013,747
SP2014,626
SP2015,631
SP2016,510
SP2017,632
SP2018,715
SP2019,477
SP203,32
SP206,17
SP2103,10
SP2104,18
SP2179,2
SP2196,4
SP2197,3
SP2209,3
SP2249,6
SP2260,14
SP2263,20
SP2289,1
SP2295,2
SP2299,13
SP2396,28
SP2406,11
SP244,45
SP2489,1
SP2492,1
SP2495,1
SP2498,1
SP2503,7
SP2505,8
SP251,147
SP252,77
SP257B,12
SP264,1
SP267,3
SP2690,1
SP2691,1
SP2694,2
SP269R,2
SP270,7
SP2701,1
SP282,20
SP284B,1
SP285,2
SP2889,1
SP289,1
SP2894,1
SP2895,5
SP2997,5
SP3,6
SP306,75
SP3105,1
SP312,75
SP3139,2
SP320,5
SP3260,8
SP327,2
SP3319,7
SP3353,47
SP3357,36
SP336,116
SP34,9
SP344,41
SP346,7
SP35,10
SP350,5
SP362,5
SP363,26
SP381,16
SP385,200
SP388,1
SP39,10
SP396,42
SP3984,1
SP40,15
SP405,50
SP406,12
SP4103,52
SP4159,2
SP4197,16
SP420,51
SP4202,5
SP421,58
SP4230,4
SP4296,15
SP43,3
SP4301,27
SP4309,3
SP434,12
SP4400,49
SP443,116
SP4495,18
SP459,37
SP4594,1
SP460,2
SP4604,16
SP4610,39
SP4699,13
SP47,8
SP476,5
SP4792,2
SP4798,23
SP4814,53
SP482,22
SP487,10
SP49,45
SP5,11
SP508,19
SP5110,9
SP5139,1
SP52,37
SP5200,12
SP5210,4
SP5219,1
SP5220,2
SP5230,10
SP5239,3
SP5249,12
SP5259,1
SP5298,11
SP54,16
SP55,5
SP56,5
SP5608,36
SP5702,26
SP5796,4
SP5812,19
SP5900,20
SP596,2
SP6011,39
SP6012,138
SP6108,7
SP6109,29
SP6160,2
SP6179,2
SP6193,1
SP6208,47
SP6244,2
SP6249,1
SP6259,3
SP6279,3
SP6303,10
SP6309,50
SP6312,63
SP6314,67
SP6397,3
SP6402,5
SP6501,45
SP6507,94
SP6600,2
SP6695,1
SP6705,37
SP6810,20
SP686,2
SP6899,14
SP696,6
SP7,3
SP7279,2
SP7290,7
SP7398,1
SP7991,2
SP8179,3
SP8195,1
SP8210,6
SP8269,1
SP8319,9
SP8393,2
SP8505,21
SP8597,4
SP891,1
SP911,5
SP9149,1
SP9169,1
SP9199,4
SP9200,81
SP9249,2
SP9263,7
SP9279,1
SP9303,4
SP931,6
SP9310,6
SP9506,12
SP9510,13
SP953,28
SP961,8
SP962,2
SP971,8
SP9710,59
SP972,6
SP973,6
SP9805,18
SP981,16
SP9813,42
SP982,1
SP9902,2
SP9903,1
SP9904,9
SP991,4
SP992,11
SP993,47
SP994,197
SP996,1
SP9LON,5
SPA UB,3
SPAB05,23
SPAB07,18
SPAC02,5
SPAC05,3
SPB072,52
SPB434,61
SPBA15,8
SPBC07,4
SPBC12,4
SPBCL6,26
SPBE07,49
SPBE17,69
SPBU15,18
SPC,9
SPC268,11
SPC415,7
SPCE,10
SPCH05,7
SPCITY,20
SPCR07,33
SPCV,24
SPCW12,518
SPDB07,26
SPDWES,25
SPE,32
SPEB04,17
SPED09,8
SPEL06,64
SPEU07,66
SPF511,8
SPFB01,3
SPFH97,2
SPGM07,111
SPGN08,5
SPGN17,11204
SPHB06,32
SPHB07,8
SPHI07,1
SPHO1,23
SPHS17,44
SPLC07,4
SPLC09,5
SPLLIB,5
SPLR04,1
SPMC08,2
SPMD17,9
SPML05,5
SPMPCI,102
SPMPTX,132
SPMU12,6
SPOBO6,1
SPOC07,3
SPPL07,15
SPPR08,3
SPQS06,6
SPRB04,7
SPRB05,6
SPRB97,3
SPRH04,11
SPRH97,1
SPRK06,1
SPSB05,32
SPSB07,27
SPSBF6,5
SPSC07,132
SPSCH,30
SPSD,55
SPSL05,2
SPSL09,4
SPSQ09,1
SPSS,3
SPST06,12
SPST10,3
SPST11,3
SPST16,10
SPSTQ,16
SPSW10,10
SPTH09,30
SPUQ07,8
SPVC07,16
SPWC19,14
SPWF18,69
