text_res_zip4,Count
0360,1
0362,7
0363,4
0364,11
0365,2
0366,14
0367,9
0368,3
0369,4
0370,1
0372,4
0373,5
0374,4
0375,1
0376,5
0377,4
0378,2
0379,3
0380,1
0381,3
0382,4
0383,8
0384,2
0385,8
0386,1
0387,4
0388,5
0389,8
0391,8
0392,7
0393,5
0394,8
0395,3
0396,1
0397,7
0398,4
0399,1
0400,11
0401,10
0402,13
0403,8
0404,5
0405,4
0406,4
0407,2
0408,10
0409,8
0410,2
0411,10
0412,4
0413,9
0414,2
0415,5
0416,6
0417,6
0418,2
0419,4
0420,3
0421,11
0422,6
0423,10
0424,9
0425,5
0426,2
0427,9
0428,1
0429,4
0430,3
0431,3
0432,7
0433,5
0434,8
0435,1
0436,5
0437,2
0438,3
0439,1
0440,1
0441,2
0442,5
0443,2
0444,7
0445,3
0446,1
0447,6
0449,3
0451,7
0452,4
0453,12
0454,1
0455,5
0456,3
0457,2
0458,2
0460,1
0461,8
0462,4
0464,4
0465,2
0466,4
0467,3
0468,1
0469,1
0471,3
0472,2
0474,7
0475,2
0477,3
0478,3
0479,4
0480,4
0481,3
0482,4
0483,3
0484,5
0485,8
0486,3
0488,4
0489,1
0491,4
0493,4
0494,1
0495,2
0496,1
0497,2
0499,2
0501,7
0502,1
0504,7
0505,5
0507,5
0508,5
0509,1
0510,3
0511,2
0512,16
0513,6
0514,3
0515,2
0516,7
0517,2
0518,5
0519,1
0520,2
0522,4
0523,6
0525,2
0526,1
0527,3
0528,5
0529,1
0530,6
0532,1
0533,2
0534,4
0536,1
0537,2
0538,2
0539,1
0540,3
0542,1
0543,1
0544,8
0545,2
0546,3
0547,1
0548,1
0552,3
0553,3
0555,1
0556,4
0558,3
0559,2
0560,2
0561,1
0562,1
0563,4
0565,2
0568,1
0571,1
0572,2
0573,4
0574,2
0575,3
0580,1
0581,1
0582,3
0583,5
0584,2
0585,2
0586,5
0587,4
0589,1
0591,1
0592,2
0593,1
0594,3
0598,2
0599,1
0600,8
0601,7
0602,2
0603,1
0604,2
0605,5
0606,5
0607,4
0608,5
0609,2
0610,1
0612,3
0613,4
0614,2
0615,8
0616,3
0617,2
0619,1
0620,1
0621,2
0622,3
0623,3
0624,2
0625,1
0628,1
0629,2
0630,1
0632,1
0633,4
0634,2
0635,6
0636,2
0638,2
0639,3
0640,1
0641,3
0642,4
0643,1
0646,3
0647,2
0648,2
0649,1
0651,5
0653,4
0654,4
0655,1
0661,4
0662,2
0663,2
0664,3
0665,2
0668,1
0670,1
0671,2
0673,1
0674,4
0676,1
0681,1
0683,2
0684,1
0685,1
0686,1
0687,2
0688,2
0689,16
0692,2
0693,1
0696,2
0701,8
0702,2
0703,1
0704,6
0705,3
0706,1
0708,2
0709,1
0710,1
0711,2
0712,1
0713,1
0714,1
0715,1
0716,4
0718,1
0721,1
0723,1
0724,3
0726,2
0727,4
0728,2
0729,2
0731,3
0732,3
0733,1
0735,4
0736,1
0741,1
0743,3
0744,1
0745,2
0747,2
0748,1
0749,2
0751,1
0752,1
0753,1
0754,2
0755,2
0756,2
0761,2
0764,1
0765,1
0767,1
0768,3
0769,1
0770,2
0772,3
0774,2
0777,2
0780,2
0781,2
0782,1
0784,3
0785,1
0787,2
0790,3
0791,2
0792,2
0793,1
0794,2
0798,1
0799,1
0800,1
0801,4
0802,1
0804,2
0805,2
0813,2
0814,1
0815,4
0816,1
0817,1
0819,2
0822,1
0823,2
0825,1
0826,1
0827,2
0828,2
0829,1
0831,1
0832,4
0833,2
0834,4
0835,2
0836,1
0839,1
0841,1
0843,2
0844,4
0845,2
0846,2
0850,2
0851,3
0852,1
0853,2
0854,1
0855,1
0859,3
0861,2
0862,4
0865,2
0871,1
0873,1
0874,2
0875,3
0876,2
0877,4
0880,2
0892,2
0900,3
0901,3
0905,1
0907,3
0908,2
0910,1
0911,2
0912,2
0913,7
0915,2
0918,1
0922,1
0923,1
0924,2
0925,2
0929,2
0931,1
0932,1
0933,4
0935,2
0936,1
0938,3
0939,1
0940,1
0941,3
0942,1
0943,3
0946,1
0950,1
0952,2
0953,1
0954,1
0955,2
0956,1
0960,2
0961,2
0962,1
0964,3
0966,3
0967,1
0968,5
0969,1
0972,3
0974,1
0981,1
0982,1
0983,2
0990,1
0991,4
0992,2
0993,4
0995,2
0998,1
1000,58
1001,37
1002,39
1003,50
1004,27
1005,22
1006,37
1007,29
1008,41
1009,38
1010,21
1011,26
1012,24
1013,34
1014,37
1015,19
1016,28
1017,20
1018,21
1019,38
1020,38
1021,33
1022,37
1023,49
1024,46
1025,30
1026,36
1027,28
1028,34
1029,35
1030,30
1031,42
1032,34
1033,25
1034,37
1035,42
1036,38
1037,31
1038,30
1039,39
1040,30
1041,29
1042,33
1043,34
1044,39
1045,32
1046,27
1047,21
1048,26
1049,28
1050,22
1051,29
1052,29
1053,29
1054,16
1055,21
1056,31
1057,15
1058,19
1059,15
1060,20
1061,18
1062,15
1063,18
1064,27
1065,26
1066,34
1067,21
1068,19
1069,17
1070,23
1071,22
1072,12
1073,9
1074,10
1075,20
1076,10
1077,7
1078,5
1079,10
1080,9
1081,11
1082,3
1083,3
1084,7
1085,7
1086,10
1087,8
1088,13
1089,11
1090,4
1091,9
1092,4
1093,10
1094,2
1095,5
1096,4
1097,1
1098,1
1099,6
1100,68
1101,84
1102,67
1103,77
1104,69
1105,81
1106,94
1107,84
1108,105
1109,92
1110,132
1111,98
1112,95
1113,96
1114,70
1115,76
1116,79
1117,80
1118,101
1119,97
1120,93
1121,68
1122,85
1123,92
1124,98
1125,102
1126,94
1127,75
1128,78
1129,67
1130,94
1131,84
1132,78
1133,95
1134,66
1135,87
1136,98
1137,70
1138,95
1139,111
1140,71
1141,65
1142,62
1143,86
1144,78
1145,84
1146,93
1147,77
1148,104
1149,94
1150,107
1151,87
1152,82
1153,75
1154,72
1155,60
1156,59
1157,64
1158,67
1159,98
1160,64
1161,62
1162,57
1163,54
1164,59
1165,34
1166,57
1167,51
1168,52
1169,42
1170,35
1171,41
1172,52
1173,56
1174,48
1175,55
1176,45
1177,39
1178,43
1179,34
1180,21
1181,64
1182,20
1183,33
1184,30
1185,41
1186,55
1187,32
1188,34
1189,21
1190,18
1191,21
1192,8
1193,12
1194,21
1195,10
1196,12
1197,14
1198,19
1199,2
1200,51
1201,64
1202,80
1203,78
1204,83
1205,84
1206,83
1207,79
1208,74
1209,84
1210,84
1211,70
1212,64
1213,66
1214,81
1215,79
1216,76
1217,70
1218,97
1219,82
1220,79
1221,80
1222,86
1223,90
1224,97
1225,95
1226,90
1227,88
1228,117
1229,91
1230,100
1231,86
1232,67
1233,83
1234,105
1235,111
1236,100
1237,104
1238,102
1239,85
1240,114
1241,105
1242,56
1243,57
1244,44
1245,77
1246,91
1247,61
1248,69
1249,66
1250,66
1251,75
1252,66
1253,82
1254,78
1255,54
1256,72
1257,55
1258,51
1259,43
1260,59
1261,63
1262,60
1263,47
1264,51
1265,39
1266,55
1267,41
1268,49
1269,53
1270,45
1271,41
1272,48
1273,31
1274,37
1275,56
1276,50
1277,57
1278,57
1279,34
1280,46
1281,46
1282,28
1283,31
1284,29
1285,22
1286,22
1287,22
1288,9
1289,50
1290,28
1291,35
1292,20
1293,24
1294,19
1295,27
1296,27
1297,16
1298,14
1299,11
1300,52
1301,83
1302,76
1303,80
1304,88
1305,91
1306,101
1307,83
1308,90
1309,73
1310,75
1311,98
1312,77
1313,69
1314,86
1315,80
1316,95
1317,108
1318,93
1319,84
1320,82
1321,98
1322,78
1323,64
1324,84
1325,78
1326,87
1327,98
1328,101
1329,87
1330,83
1331,85
1332,101
1333,107
1334,99
1335,71
1336,92
1337,88
1338,73
1339,88
1340,93
1341,94
1342,81
1343,61
1344,89
1345,92
1346,85
1347,65
1348,84
1349,62
1350,67
1351,80
1352,83
1353,65
1354,66
1355,61
1356,65
1357,61
1358,61
1359,62
1360,62
1361,59
1362,63
1363,74
1364,33
1365,42
1366,41
1367,40
1368,37
1369,34
1370,41
1371,21
1372,36
1373,39
1374,32
1375,29
1376,29
1377,45
1378,31
1379,30
1380,23
1381,31
1382,32
1383,24
1384,23
1385,30
1386,17
1387,39
1388,15
1389,21
1390,25
1391,32
1392,21
1393,39
1394,25
1395,16
1396,22
1397,21
1398,12
1399,19
1400,38
1401,90
1402,94
1403,114
1404,78
1405,99
1406,92
1407,85
1408,67
1409,97
1410,107
1411,92
1412,73
1413,108
1414,97
1415,101
1416,96
1417,92
1418,95
1419,97
1420,100
1421,100
1422,94
1423,96
1424,102
1425,107
1426,99
1427,81
1428,97
1429,106
1430,77
1431,83
1432,101
1433,117
1434,110
1435,108
1436,119
1437,120
1438,95
1439,107
1440,78
1441,128
1442,127
1443,61
1444,114
1445,90
1446,98
1447,106
1448,94
1449,75
1450,73
1451,73
1452,87
1453,71
1454,98
1455,101
1456,72
1457,88
1458,73
1459,59
1460,84
1461,75
1462,82
1463,77
1464,73
1465,59
1466,54
1467,54
1468,54
1469,60
1470,38
1471,53
1472,43
1473,45
1474,47
1475,39
1476,34
1477,31
1478,30
1479,45
1480,29
1481,34
1482,34
1483,43
1484,37
1485,23
1486,40
1487,19
1488,34
1489,22
1490,37
1491,19
1492,40
1493,28
1494,15
1495,27
1496,29
1497,33
1498,18
1499,24
1500,82
1501,95
1502,103
1503,101
1504,138
1505,91
1506,115
1507,120
1508,101
1509,117
1510,125
1511,112
1512,116
1513,105
1514,103
1515,139
1516,114
1517,102
1518,117
1519,125
1520,115
1521,116
1522,107
1523,111
1524,121
1525,123
1526,99
1527,121
1528,114
1529,106
1530,109
1531,168
1532,109
1533,132
1534,138
1535,106
1536,98
1537,126
1538,116
1539,130
1540,136
1541,129
1542,109
1543,99
1544,87
1545,108
1546,103
1547,101
1548,105
1549,87
1550,86
1551,90
1552,110
1553,99
1554,69
1555,71
1556,74
1557,68
1558,58
1559,89
1560,73
1561,46
1562,50
1563,67
1564,35
1565,64
1566,45
1567,40
1568,41
1569,45
1570,34
1571,48
1572,32
1573,47
1574,40
1575,49
1576,43
1577,51
1578,40
1579,31
1580,42
1581,44
1582,28
1583,37
1584,35
1585,24
1586,35
1587,30
1588,33
1589,35
1590,32
1591,23
1592,21
1593,14
1594,11
1595,43
1596,9
1597,14
1598,7
1599,7
1600,74
1601,122
1602,141
1603,111
1604,123
1605,159
1606,139
1607,114
1608,105
1609,127
1610,97
1611,127
1612,107
1613,141
1614,105
1615,133
1616,129
1617,134
1618,97
1619,111
1620,146
1621,160
1622,140
1623,124
1624,141
1625,139
1626,155
1627,106
1628,148
1629,109
1630,126
1631,132
1632,114
1633,117
1634,140
1635,120
1636,119
1637,124
1638,130
1639,142
1640,104
1641,109
1642,120
1643,106
1644,75
1645,106
1646,112
1647,112
1648,111
1649,106
1650,98
1651,95
1652,93
1653,82
1654,92
1655,76
1656,99
1657,70
1658,70
1659,79
1660,51
1661,72
1662,67
1663,70
1664,60
1665,52
1666,61
1667,51
1668,57
1669,48
1670,49
1671,35
1672,54
1673,27
1674,54
1675,48
1676,45
1677,52
1678,32
1679,43
1680,32
1681,21
1682,30
1683,17
1684,15
1685,27
1686,10
1687,20
1688,22
1689,15
1690,23
1691,19
1692,35
1693,20
1694,46
1695,18
1696,26
1697,6
1698,13
1699,6
1700,65
1701,88
1702,106
1703,117
1704,94
1705,84
1706,82
1707,99
1708,107
1709,122
171,1
1710,138
1711,137
1712,143
1713,117
1714,137
1715,158
1716,135
1717,130
1718,134
1719,156
1720,143
1721,112
1722,140
1723,137
1724,124
1725,105
1726,116
1727,108
1728,120
1729,123
1730,114
1731,145
1732,125
1733,112
1734,136
1735,96
1736,105
1737,107
1738,82
1739,104
1740,96
1741,98
1742,107
1743,78
1744,91
1745,77
1746,64
1747,82
1748,87
1749,98
1750,100
1751,93
1752,63
1753,98
1754,100
1755,99
1756,62
1757,106
1758,69
1759,67
1760,51
1761,52
1762,50
1763,73
1764,38
1765,55
1766,55
1767,56
1768,56
1769,50
1770,46
1771,37
1772,37
1773,56
1774,46
1775,36
1776,24
1777,31
1778,38
1779,43
1780,36
1781,33
1782,24
1783,43
1784,23
1785,32
1786,32
1787,28
1788,39
1789,24
1790,13
1791,25
1792,30
1793,20
1794,20
1795,25
1796,20
1797,13
1798,21
1799,10
1800,57
1801,113
1802,133
1803,100
1804,134
1805,110
1806,120
1807,133
1808,130
1809,144
1810,116
1811,124
1812,111
1813,107
1814,100
1815,104
1816,123
1817,111
1818,136
1819,121
1820,110
1821,121
1822,105
1823,150
1824,97
1825,114
1826,125
1827,129
1828,117
1829,112
1830,112
1831,99
1832,101
1833,119
1834,95
1835,90
1836,117
1837,102
1838,78
1839,91
1840,111
1841,79
1842,84
1843,87
1844,87
1845,88
1846,87
1847,70
1848,76
1849,70
1850,72
1851,80
1852,74
1853,79
1854,89
1855,53
1856,62
1857,71
1858,65
1859,49
1860,61
1861,56
1862,28
1863,36
1864,51
1865,51
1866,59
1867,39
1868,39
1869,35
1870,46
1871,31
1872,40
1873,39
1874,35
1875,45
1876,27
1877,26
1878,31
1879,26
1880,56
1881,28
1882,41
1883,24
1884,21
1885,34
1886,29
1887,18
1888,28
1889,36
1890,43
1891,27
1892,15
1893,29
1894,28
1895,15
1896,16
1897,20
1898,12
1899,21
19,1
1900,55
1901,95
1902,118
1903,121
1904,92
1905,120
1906,128
1907,94
1908,88
1909,108
1910,96
1911,107
1912,87
1913,108
1914,114
1915,98
1916,132
1917,141
1918,110
1919,125
1920,127
1921,104
1922,129
1923,92
1924,126
1925,116
1926,98
1927,91
1928,113
1929,96
1930,83
1931,103
1932,95
1933,106
1934,72
1935,84
1936,99
1937,132
1938,101
1939,74
1940,100
1941,86
1942,89
1943,86
1944,71
1945,122
1946,92
1947,73
1948,75
1949,52
1950,83
1951,80
1952,64
1953,53
1954,59
1955,48
1956,65
1957,64
1958,47
1959,56
1960,62
1961,45
1962,48
1963,60
1964,49
1965,40
1966,38
1967,47
1968,53
1969,44
1970,34
1971,22
1972,56
1973,42
1974,33
1975,30
1976,32
1977,19
1978,35
1979,32
1980,40
1981,18
1982,17
1983,27
1984,20
1985,34
1986,21
1987,29
1988,10
1989,16
1990,18
1991,30
1992,11
1993,16
1994,9
1995,16
1996,13
1997,13
1998,13
1999,20
2000,60
2001,91
2002,84
2003,72
2004,101
2005,101
2006,87
2007,87
2008,108
2009,99
2010,99
2011,107
2012,135
2013,109
2014,96
2015,112
2016,101
2017,88
2018,119
2019,103
2020,124
2021,105
2022,92
2023,81
2024,87
2025,122
2026,108
2027,84
2028,83
2029,92
2030,82
2031,92
2032,97
2033,98
2034,90
2035,108
2036,68
2037,71
2038,89
2039,75
2040,87
2041,60
2042,77
2043,98
2044,76
2045,103
2046,94
2047,75
2048,92
2049,90
2050,57
2051,58
2052,74
2053,79
2054,57
2055,47
2056,39
2057,55
2058,45
2059,62
2060,41
2061,43
2062,26
2063,45
2064,32
2065,35
2066,37
2067,38
2068,37
2069,50
2070,19
2071,30
2072,37
2073,42
2074,25
2075,38
2076,31
2077,36
2078,29
2079,27
2080,25
2081,22
2082,19
2083,15
2084,34
2085,22
2086,26
2087,22
2088,35
2089,25
2090,28
2091,16
2092,17
2093,17
2094,23
2095,23
2096,23
2097,16
2098,7
2099,10
2100,57
2101,122
2102,138
2103,145
2104,122
2105,115
2106,137
2107,105
2108,140
2109,107
2110,135
2111,124
2112,113
2113,85
2114,99
2115,147
2116,128
2117,108
2118,118
2119,87
2120,100
2121,114
2122,131
2123,136
2124,113
2125,90
2126,90
2127,106
2128,137
2129,125
2130,129
2131,103
2132,126
2133,124
2134,125
2135,97
2136,129
2137,97
2138,108
2139,101
2140,90
2141,81
2142,107
2143,100
2144,109
2145,68
2146,91
2147,87
2148,87
2149,94
2150,83
2151,92
2152,102
2153,83
2154,81
2155,92
2156,77
2157,72
2158,83
2159,58
2160,63
2161,62
2162,84
2163,70
2164,81
2165,63
2166,95
2167,54
2168,51
2169,45
2170,47
2171,54
2172,52
2173,40
2174,26
2175,58
2176,75
2177,50
2178,46
2179,30
2180,26
2181,41
2182,31
2183,18
2184,25
2185,25
2186,18
2187,23
2188,41
2189,31
2190,18
2191,26
2192,26
2193,25
2194,45
2195,44
2196,12
2197,16
2198,19
2199,12
2200,79
2201,103
2202,111
2203,96
2204,95
2205,128
2206,106
2207,133
2208,156
2209,153
2210,152
2211,127
2212,117
2213,141
2214,147
2215,94
2216,118
2217,84
2218,114
2219,98
2220,103
2221,93
2222,103
2223,72
2224,86
2225,106
2226,109
2227,112
2228,120
2229,107
2230,109
2231,115
2232,110
2233,115
2234,100
2235,91
2236,119
2237,111
2238,92
2239,109
2240,93
2241,102
2242,99
2243,91
2244,95
2245,69
2246,97
2247,89
2248,72
2249,66
2250,106
2251,101
2252,90
2253,58
2254,67
2255,73
2256,72
2257,65
2258,71
2259,62
2260,57
2261,58
2262,39
2263,42
2264,58
2265,57
2266,45
2267,34
2268,41
2269,36
2270,32
2271,39
2272,56
2273,44
2274,46
2275,29
2276,46
2277,48
2278,28
2279,25
228,1
2280,22
2281,31
2282,29
2283,33
2284,29
2285,25
2286,34
2287,19
2288,33
2289,17
2290,24
2291,27
2292,21
2293,22
2294,28
2295,21
2296,11
2297,11
2298,4
2299,15
2300,62
2301,106
2302,93
2303,125
2304,107
2305,125
2306,107
2307,105
2308,109
2309,124
2310,112
2311,104
2312,107
2313,145
2314,134
2315,123
2316,126
2317,116
2318,120
2319,135
2320,103
2321,89
2322,102
2323,118
2324,96
2325,108
2326,112
2327,125
2328,80
2329,106
2330,108
2331,64
2332,110
2333,89
2334,95
2335,89
2336,114
2337,96
2338,108
2339,92
2340,114
2341,94
2342,114
2343,70
2344,84
2345,70
2346,95
2347,92
2348,101
2349,110
2350,58
2351,102
2352,71
2353,69
2354,64
2355,83
2356,78
2357,83
2358,69
2359,48
2360,38
2361,62
2362,46
2363,40
2364,38
2365,23
2366,36
2367,42
2368,21
2369,34
2370,49
2371,40
2372,16
2373,24
2374,32
2375,33
2376,35
2377,48
2378,27
2379,29
2380,24
2381,21
2382,23
2383,45
2384,13
2385,16
2386,20
2387,21
2388,14
2389,10
2390,22
2391,11
2392,12
2393,3
2394,16
2395,17
2396,15
2397,15
2398,16
2399,12
2400,72
2401,94
2402,84
2403,140
2404,120
2405,88
2406,109
2407,130
2408,100
2409,127
2410,86
2411,125
2412,94
2413,99
2414,136
2415,104
2416,96
2417,113
2418,100
2419,101
2420,116
2421,108
2422,101
2423,107
2424,89
2425,117
2426,116
2427,81
2428,126
2429,107
2430,74
2431,94
2432,80
2433,89
2434,89
2435,91
2436,101
2437,128
2438,102
2439,97
2440,93
2441,88
2442,85
2443,78
2444,102
2445,96
2446,80
2447,84
2448,68
2449,79
2450,62
2451,81
2452,82
2453,77
2454,81
2455,80
2456,71
2457,70
2458,64
2459,63
2460,76
2461,49
2462,49
2463,46
2464,37
2465,31
2466,25
2467,30
2468,43
2469,32
2470,37
2471,47
2472,21
2473,45
2474,31
2475,21
2476,26
2477,10
2478,7
2479,19
2480,8
2481,19
2482,18
2483,10
2484,17
2485,12
2486,12
2487,4
2488,6
2489,3
2490,5
2491,5
2492,6
2493,6
2494,13
2495,10
2496,23
2497,12
2498,16
2499,12
2500,80
2501,83
2502,100
2503,89
2504,136
2505,130
2506,106
2507,81
2508,106
2509,136
2510,117
2511,82
2512,106
2513,84
2514,106
2515,119
2516,103
2517,120
2518,111
2519,100
2520,122
2521,114
2522,102
2523,93
2524,99
2525,122
2526,111
2527,75
2528,118
2529,87
2530,100
2531,95
2532,88
2533,85
2534,91
2535,81
2536,91
2537,102
2538,105
2539,88
2540,97
2541,90
2542,88
2543,97
2544,102
2545,93
2546,63
2547,86
2548,71
2549,101
2550,70
2551,86
2552,61
2553,74
2554,71
2555,71
2556,97
2557,61
2558,83
2559,84
2560,73
2561,63
2562,73
2563,76
2564,67
2565,40
2566,43
2567,45
2568,45
2569,37
2570,35
2571,46
2572,44
2573,42
2574,39
2575,49
2576,28
2577,22
2578,26
2579,32
2580,19
2581,19
2582,24
2583,21
2584,24
2585,16
2586,26
2587,33
2588,23
2589,19
2590,13
2591,17
2592,15
2593,17
2594,23
2595,20
2596,26
2597,35
2598,22
2599,10
2600,36
2601,73
2602,96
2603,103
2604,103
2605,95
2606,90
2607,110
2608,110
2609,104
2610,124
2611,89
2612,101
2613,127
2614,95
2615,134
2616,104
2617,95
2618,116
2619,93
2620,90
2621,123
2622,93
2623,98
2624,128
2625,115
2626,118
2627,111
2628,123
2629,91
2630,88
2631,115
2632,120
2633,98
2634,104
2635,113
2636,112
2637,117
2638,122
2639,99
2640,100
2641,106
2642,70
2643,98
2644,75
2645,87
2646,83
2647,100
2648,72
2649,82
2650,101
2651,81
2652,86
2653,78
2654,78
2655,90
2656,64
2657,56
2658,58
2659,59
266,1
2660,68
2661,48
2662,51
2663,35
2664,43
2665,25
2666,24
2667,46
2668,58
2669,25
2670,29
2671,45
2672,26
2673,26
2674,37
2675,23
2676,17
2677,20
2678,17
2679,21
2680,17
2681,34
2682,20
2683,23
2684,22
2685,18
2686,34
2687,21
2688,18
2689,27
2690,26
2691,10
2692,27
2693,20
2694,22
2695,11
2696,37
2697,16
2698,16
2699,8
2700,67
2701,95
2702,75
2703,86
2704,82
2705,93
2706,94
2707,140
2708,94
2709,94
2710,112
2711,80
2712,97
2713,108
2714,115
2715,114
2716,100
2717,167
2718,100
2719,130
2720,93
2721,106
2722,106
2723,123
2724,115
2725,73
2726,84
2727,109
2728,134
2729,105
2730,101
2731,88
2732,98
2733,88
2734,97
2735,73
2736,93
2737,83
2738,94
2739,80
2740,91
2741,101
2742,89
2743,80
2744,81
2745,56
2746,51
2747,66
2748,72
2749,61
2750,76
2751,44
2752,95
2753,72
2754,52
2755,30
2756,56
2757,58
2758,50
2759,53
2760,50
2761,61
2762,35
2763,43
2764,76
2765,55
2766,44
2767,40
2768,33
2769,22
2770,17
2771,23
2772,42
2773,32
2774,50
2775,36
2776,49
2777,35
2778,54
2779,46
2780,24
2781,39
2782,41
2783,27
2784,26
2785,29
2786,29
2787,14
2788,16
2789,19
2790,29
2791,25
2792,17
2793,26
2794,7
2795,24
2796,20
2797,23
2798,10
2799,8
2800,35
2801,68
2802,85
2803,90
2804,81
2805,90
2806,82
2807,83
2808,126
2809,104
2810,108
2811,105
2812,68
2813,70
2814,80
2815,97
2816,98
2817,98
2818,91
2819,81
2820,80
2821,113
2822,111
2823,71
2824,86
2825,88
2826,85
2827,88
2828,96
2829,72
2830,117
2831,103
2832,112
2833,117
2834,73
2835,75
2836,99
2837,87
2838,78
2839,97
2840,73
2841,58
2842,66
2843,83
2844,66
2845,75
2846,54
2847,62
2848,63
2849,69
2850,53
2851,64
2852,87
2853,61
2854,50
2855,57
2856,65
2857,62
2858,72
2859,45
2860,29
2861,40
2862,43
2863,35
2864,33
2865,42
2866,27
2867,42
2868,39
2869,40
2870,45
2871,39
2872,30
2873,34
2874,31
2875,26
2876,34
2877,22
2878,10
2879,18
2880,19
2881,19
2882,22
2883,31
2884,14
2885,13
2886,12
2887,17
2888,22
2889,19
2890,20
2891,15
2892,13
2893,16
2894,12
2895,15
2896,13
2897,19
2898,8
2899,12
2900,45
2901,78
2902,68
2903,71
2904,82
2905,70
2906,63
2907,87
2908,79
2909,74
2910,79
2911,61
2912,72
2913,115
2914,95
2915,69
2916,75
2917,81
2918,86
2919,83
2920,66
2921,68
2922,84
2923,105
2924,85
2925,90
2926,62
2927,91
2928,94
2929,68
2930,79
2931,90
2932,84
2933,83
2934,76
2935,69
2936,90
2937,78
2938,80
2939,83
2940,82
2941,56
2942,72
2943,55
2944,49
2945,53
2946,76
2947,85
2948,84
2949,54
2950,57
2951,47
2952,62
2953,54
2954,58
2955,37
2956,57
2957,28
2958,37
2959,60
2960,41
2961,44
2962,52
2963,33
2964,49
2965,31
2966,39
2967,32
2968,38
2969,20
2970,41
2971,32
2972,34
2973,26
2974,24
2975,18
2976,22
2977,39
2978,22
2979,17
2980,19
2981,14
2982,22
2983,18
2984,18
2985,12
2986,15
2987,7
2988,8
2989,15
2990,17
2991,11
2992,7
2993,13
2994,10
2995,6
2996,6
2997,12
2998,4
2999,17
3000,75
3001,82
3002,105
3003,86
3004,96
3005,75
3006,91
3007,102
3008,109
3009,106
3010,94
3011,95
3012,109
3013,103
3014,98
3015,88
3016,106
3017,111
3018,101
3019,126
3020,106
3021,77
3022,77
3023,90
3024,76
3025,86
