text_election_code_4,Count
MB9410,4
MBAL06,6
MBAU06,17
MBAUG,61
MBBE07,56
MBBE09,15
MBD423,94
MBHD07,11
MBMV06,13
MBOCA,5
MBPC09,15
MBREC,13
MBSB09,5
MBSD07,55
MBSE09,1
MBSLS,5
MBST06,54
MBST17,29
PP0001,5
PP1992,20
PR0001,6
PR004,1
PR031,1
PR041,5
PR051,1
PR1986,1
PR1988,3
PR1990,44
PR1992,110
PR1994,145
PR1996,399
PR1998,304
PR2000,481
PR2002,523
PR2004,1400
PR2006,600
PR2008,1387
PR2010,2096
PR2012,3060
PR2014,2575
PR2016,7282
PR2018,17348
PR2020,123686
PR2022,132454
PR2250,22
PR2259,4
PR2260,1
PR2270,7
PR2289,3
PR3105,30
PR3204,3
PR3293,1
PR3299,9
PR3398,1
PR8200,3
PR8288,7
PR955,3
PR971,2
PR991,1
PRPC06,1
SP,114
SP'16,2
SP 389,90
SP000,19
SP0001,1
SP0002,1
SP0003,2
SP0004,6
SP0006,2
SP0007,17
SP001,13
SP0012,13
SP0014,6
SP002,11
SP0041,3
SP0051,1
SP01,12
SP0101,16
SP0103,13
SP0105,2
SP011,24
SP0111,3
SP0112,154
SP012,11
SP0121,3
SP0125,721
SP013,4
SP015,2
SP0197,3
SP02,2
SP0201,1
SP0202,3
SP021,17
SP0217,3
SP0218,128
SP0219,6
SP022,1
SP0222,16
SP0223,42
SP024,1
SP0291,4
SP0293,1
SP0296,1
SP0297,1
SP0299,3
SP0301,7
SP0302,115
SP0304,5
SP0305,9
SP0306,7
SP031,4
SP0310,1
SP0316,8
SP0319,37
SP033,99
SP034,9
SP0379,1
SP0388,9
SP0394,2
SP0395,1
SP0399,1
SP0400,3
SP0401,2
SP0403,4
SP0405,27
SP0406,7
SP0408,4
SP041,7
SP0410,45
SP0417,30
SP0419,192
SP0421,168
SP0423,1
SP0425,2
SP043,106
SP0489,46
SP0493,218
SP0497,1
SP0500,1
SP0501,1
SP0503,14
SP0505,38
SP051,134
SP0510,54
SP0512,9
SP0514,1
SP0517,60
SP0519,1
SP052,21
SP0523,397
SP053,2
SP054,55
SP057,43
SP0599,3
SP06,4
SP0604,1
SP0606,15
SP0607,130
SP0609,1
SP0614,13
SP0616,9
SP0688,1
SP0693,4
SP0699,3
SP0709,9
SP0711,5
SP0717,13
SP0718,17
SP0787,1
SP0792,3
SP08,11
SP0801,20
SP0802,5
SP0805,13
SP0812,2
SP0813,1
SP0815,28
SP0819,284
SP0820,122
SP0821,120
SP0822,346
SP0830,93
SP09,3
SP0901,40
SP0904,2
SP0906,2
SP0920,2
SP0997,1
SP0999,3
SP09EL,8
SP1,2
SP10,14
SP100,2
SP1009,8
SP101,5
SP1010,1
SP1014,62
SP1017,9
SP1018,24
SP1019,1
SP1020,62
SP1022,396
SP1023,2
SP1025,1
SP1031,4
SP105,70
SP1059,4
SP1070,4
SP1079,3
SP1090,2
SP11,1
SP1103,1
SP1105,15
SP1112,1
SP1113,13
SP1115,41
SP1116,3
SP1123,2
SP1129,11
SP114,54
SP1149,5
SP1160,11
SP1179,2
SP1199,2
SP1205,1
SP1207,1
SP1209,6
SP1210,21
SP1214,2
SP1215,4
SP1218,16
SP1219,2
SP1250,2
SP1258,1
SP1269,4
SP1270,5
SP1289,7
SP1298,1
SP1299,2
SP1300,2
SP1312,1
SP1319,9
SP14,18
SP14MU,1
SP1694,2
SP17,1
SP1794,1
SP19,65
SP1993,10
SP1997,1
SP1999,10
SP2000,31
SP2001,8
SP2002,36
SP2003,12
SP2004,14
SP2005,25
SP2006,34
SP2007,924
SP2008,43
SP2009,157
SP201,13
SP2010,39
SP2011,25
SP2012,191
SP2013,211
SP2014,319
SP2015,182
SP2016,164
SP2017,326
SP2018,281
SP2019,907
SP2020,234
SP2021,799
SP2022,1412
SP2023,215
SP203,6
SP206,10
SP2103,8
SP2104,9
SP2197,1
SP220,48
SP2201,141
SP2209,2
SP2249,1
SP2260,7
SP2263,9
SP2295,1
SP2299,4
SP22MN,78
SP2396,15
SP2398,1
SP2406,2
SP244,8
SP2489,1
SP2493,2
SP2498,1
SP2503,4
SP2505,1
SP251,38
SP252,24
SP257B,208
SP258,170
SP264,6
SP267,2
SP2691,3
SP269R,1
SP270,1
SP282,10
SP284B,1
SP289,16
SP2894,1
SP2895,1
SP2997,4
SP3,3
SP306,19
SP312,34
SP3136,1
SP3139,1
SP3190,1
SP3260,1
SP327,3
SP330,3
SP331,2
SP3319,5
SP3353,26
SP3357,13
SP336,57
SP34,2
SP344,11
SP346,1
SP35,8
SP360,26
SP362,1
SP363,7
SP371,105
SP381,2
SP385,106
SP3882,59
SP3895,1
SP39,2
SP396,23
SP40,8
SP405,13
SP406,10
SP4103,28
SP418R,375
SP4197,7
SP420,11
SP4202,1
SP421,25
SP4219,8
SP4230,2
SP4296,6
SP43,2
SP4301,4
SP4309,1
SP434,13
SP4400,30
SP443,34
SP448,306
SP4489,2
SP4495,9
SP4522,148
SP459,16
SP4604,6
SP4610,14
SP4699,7
SP476,2
SP4792,1
SP4798,7
SP4814,10
SP482,4
SP487,1
SP4892,2160
SP49,30
SP5,4
SP508,8
SP5110,4
SP52,28
SP5200,3
SP5210,4
SP5220,3
SP5230,7
SP5249,3
SP5298,9
SP54,7
SP55,1
SP56,2
SP5608,17
SP5702,6
SP5796,1
SP5812,1
SP5900,8
SP6011,14
SP6012,35
SP6108,8
SP6109,14
SP6149,2
SP6179,2
SP6208,13
SP6260,1
SP6279,1
SP6303,3
SP6309,12
SP6312,28
SP6314,19
SP6397,1
SP6402,7
SP6501,24
SP6507,56
SP6600,1
SP6695,1
SP6705,12
SP6810,12
SP686,1
SP6899,6
SP696,5
SP7,5
SP7189,1
SP7279,1
SP7290,2
SP7398,3
SP8195,2
SP8210,1
SP8319,9
SP8505,2
SP8597,5
SP901,1
SP911,2
SP9169,1
SP9199,2
SP9200,33
SP9263,7
SP9279,1
SP931,4
SP9310,4
SP9506,3
SP9510,5
SP953,15
SP961,2
SP962,3
SP9694,1
SP971,3
SP9710,27
SP972,4
SP973,4
SP9805,3
SP981,2
SP9813,23
SP9902,2
SP9903,1
SP9904,6
SP991,3
SP992,4
SP993,9
SP994,54
SP996,1
SP9LON,9
SPA UB,1
SPAB05,12
SPAB07,6
SPAC02,1
SPB072,14
SPB434,20
SPBA15,5
SPBC07,5
SPBC12,1
SPBCL6,6
SPBE07,16
SPBE17,16
SPBU15,4
SPC,2
SPC268,3
SPC331,121
SPC415,2
SPCE,1
SPCH05,2
SPCITY,7
SPCR07,10
SPCV,3
SPCV21,17
SPCW12,102
SPDB07,4
SPDWES,6
SPE,13
SPEB04,2
SPEL06,33
SPEU07,24
SPF511,3
SPFB01,2
SPFC21,14
SPFH97,1
SPGM07,33
SPGN08,4
SPGN17,4500
SPGO,7
SPHB06,9
SPHB07,5
SPHE05,1
SPHO1,14
SPHS17,31
SPLC07,2
SPLC09,4
SPLLIB,1
SPMC,8
SPMC08,2
SPMD17,1
SPMI14,1
SPML05,2
SPMPCI,18
SPMPTX,63
SPMU12,1
SPMV22,20
SPPL07,3
SPPR08,1
SPR21,372
SPRB04,1
SPRB05,8
SPRH04,8
SPSB05,15
SPSB07,18
SPSBF6,8
SPSC07,29
SPSCH,10
SPSD,19
SPSL05,3
SPSL09,5
SPSS,7
SPST10,1
SPST16,1
SPSTQ,5
SPSW10,5
SPTH09,3
SPUQ07,2
SPVC07,4
SPWC19,7
SPWF18,63
