text_election_code_5,Count
SP0819,393
SP0820,181
SP0821,138
SP0830,14
SP0891,1
SP0901,27
SP0904,2
SP0905,6
SP0906,1
SP0911,3
SP0920,1
SP0997,1
SP0999,1
SP09EL,4
SP1,1
SP10,13
SP100,1
SP1009,10
SP101,12
SP1010,2
SP1014,65
SP1017,7
SP1018,10
SP1020,73
SP1022,291
SP1031,9
SP1039,3
SP105,74
SP1059,3
SP1070,11
SP1079,4
SP11,1
SP1103,2
SP1105,17
SP1109,1
SP1112,5
SP1113,21
SP1115,53
SP1116,2
SP1123,3
SP1129,8
SP114,75
SP1140,1
SP1149,7
SP1160,11
SP1179,3
SP1205,6
SP1207,2
SP1209,4
SP1210,18
SP1213,4
SP1214,11
SP1215,10
SP1218,10
SP1219,2
SP1250,5
SP1259,1
SP1269,1
SP1270,9
SP1289,15
SP1295,1
SP1297,2
SP1298,3
SP1299,3
SP1300,5
SP1312,1
SP1319,10
SP14,14
SP1401,4
SP14MU,4
SP1500,1
SP1609,3
SP19,98
SP1993,7
SP1997,6
SP1999,10
SP2000,28
SP2001,9
SP2002,42
SP2003,17
SP2004,13
SP2005,30
SP2006,24
SP2007,1169
SP2008,28
SP2009,189
SP201,21
SP2010,40
SP2011,26
SP2012,222
SP2013,272
SP2014,387
SP2015,282
SP2016,227
SP2017,521
SP2018,411
SP2019,1327
SP2020,315
SP2021,1252
SP2022,557
SP203,17
SP206,6
SP2103,5
SP2104,6
SP2197,2
SP220,72
SP2201,68
SP2249,5
SP2260,3
SP2263,8
SP2299,3
SP2396,9
SP2398,1
SP2406,6
SP244,13
SP2491,1
SP2498,1
SP2503,5
SP2505,3
SP251,52
SP252,29
SP257B,267
SP258,65
SP264,7
SP2691,2
SP2694,1
SP270,2
SP2701,1
SP282,9
SP284B,1
SP289,10
SP2997,1
SP3,4
SP306,40
SP312,33
SP3136,1
SP3139,2
SP320,1
SP3204,1
SP3260,1
SP331,8
SP3319,6
SP3353,20
SP3357,15
SP336,61
SP34,2
SP344,23
SP346,1
SP35,11
SP350,2
SP363,10
SP371,47
SP381,4
SP385,166
SP388,2
SP3895,2
SP39,7
SP396,23
SP40,3
SP405,13
SP406,2
SP4103,24
SP418R,771
SP4197,9
SP420,29
SP4202,3
SP421,28
SP4219,16
SP4296,2
SP43,2
SP4301,8
SP4309,2
SP434,7
SP4400,25
SP443,32
SP448,97
SP4489,2
SP4495,8
SP4522,60
SP459,15
SP4604,5
SP4610,13
SP4693,2
SP4699,8
SP47,3
SP476,1
SP4792,2
SP4798,6
SP4814,20
SP482,9
SP487,6
SP4892,646
SP49,32
SP5,10
SP508,17
SP5110,7
SP52,19
SP5200,5
SP5208,1
SP5210,5
SP5220,1
SP5230,6
SP5249,3
SP5259,2
SP5298,15
SP54,5
SP55,2
SP5598,1
SP56,5
SP5608,19
SP5702,8
SP5812,2
SP5900,5
SP596,1
SP6011,12
SP6012,50
SP6108,8
SP6109,13
SP6149,1
SP6160,2
SP6179,1
SP6208,20
SP6259,2
SP6303,2
SP6309,13
SP6312,26
SP6314,23
SP6397,1
SP6402,3
SP6501,28
SP6507,46
SP6600,2
SP6705,16
SP6810,16
SP686,2
SP6899,7
SP696,7
SP7,1
SP7290,2
SP7398,1
SP785,1
SP8179,2
SP8319,6
SP8393,2
SP8505,5
SP8597,1
SP8895,1
SP891,2
SP899,1
SP911,1
SP9149,1
SP9199,3
SP9200,33
SP9249,1
SP9263,4
SP9299,1
SP9303,3
SP931,9
SP9310,1
SP9506,2
SP951,2
SP9510,7
SP953,17
SP961,10
SP962,3
SP971,2
SP9710,30
SP972,2
SP973,5
SP9805,11
SP981,4
SP9813,19
SP9902,2
SP9904,4
SP991,6
SP992,7
SP993,16
SP994,70
SP996,1
SP9LON,4
SPA UB,2
SPAB05,9
SPAB07,5
SPAC02,4
SPAC05,2
SPB072,30
SPB434,28
SPBA15,2
SPBC07,1
SPBC12,2
SPBCL6,10
SPBE07,7
SPBE17,31
SPBU15,8
SPC,3
SPC268,3
SPC331,199
SPC415,3
SPCE,3
SPCH05,5
SPCITY,6
SPCR07,13
SPCV,6
SPCV21,33
SPCW12,139
SPDB07,6
SPDWES,5
SPE,14
SPEB04,3
SPED09,2
SPEL06,38
SPEU07,20
SPF511,7
SPFB01,1
SPFC21,10
SPFH97,2
SPGM07,50
SPGN08,2
SPGN17,7547
SPGO,2
SPHB06,8
SPHB07,3
SPHI07,1
SPHO1,7
SPHS17,41
SPLC09,4
SPLLIB,2
SPLR04,2
SPMC,7
SPMC08,1
SPMD17,1
SPML05,4
SPMPCI,21
SPMPTX,81
SPMU12,2
SPMV22,4
SPOC07,3
SPPL07,4
SPPR08,2
SPR21,218
SPRB04,1
SPRB05,9
SPRB97,2
SPRH04,7
SPSB05,18
SPSB07,10
SPSBF6,4
SPSC07,44
SPSCH,10
SPSD,17
SPSL05,4
SPSL09,3
SPSS,2
SPST06,4
SPST10,4
SPST16,4
SPSTQ,3
SPSW10,3
SPTH09,15
SPUQ07,1
SPVC07,5
SPWC19,13
SPWF18,88
