text_election_code_7,Count
MB394,78
MB396,55
MB398,7
MB402,215
MB411,1
MB415,21
MB416,121
MB437,644
MB438,1
MB4604,40
MB464,145
MB468,3
MB490,198
MB501,779
MB509,7
MB5116,222
MB512,2024
MB5398,27
MB5410,76
MB5411,43
MB6115,595
MB615,93
MB6215,113
MB9410,13
MBAL06,9
MBAU06,26
MBAUG,112
MBBE07,103
MBBE09,18
MBD423,91
MBHD07,26
MBM,2
MBMV06,21
MBNCO,3
MBOCA,5
MBPC09,37
MBREC,15
MBS615,1
MBSB09,13
MBSD07,88
MBSE09,5
MBSLS,1
MBST06,83
MBST17,40
PP0001,4
PP1992,36
PR0001,5
PR004,3
PR011,1
PR031,5
PR041,2
PR051,4
PR1984,1
PR1986,6
PR1988,10
PR1990,69
PR1992,161
PR1994,192
PR1996,578
PR1998,504
PR2000,760
PR2002,989
PR2004,2392
PR2006,1119
PR2007,7
PR2008,2612
PR2010,4489
PR2012,6327
PR2014,7301
PR2016,22097
PR2018,59639
PR2020,82324
PR2022,195
PR2250,34
PR2259,4
PR2270,4
PR2289,6
PR3105,31
PR320,1
PR3204,3
PR3293,3
PR3299,9
PR3398,2
PR4792,1
PR8229,1
PR8288,16
PR8784,1
PR955,1
PR971,2
PR991,6
PRHC06,2
SP,195
SP'16,9
SP 389,148
SP#447,2
SP000,22
SP0001,1
SP0002,4
SP0003,4
SP0004,9
SP0006,13
SP0007,41
SP001,25
SP0012,29
SP0014,6
SP002,17
SP003,1
SP0041,4
SP0051,3
SP01,17
SP0101,15
SP0103,17
SP0105,2
SP011,21
SP0111,7
SP0112,215
SP012,10
SP0121,2
SP0125,2
SP013,10
SP015,6
SP0197,3
SP02,2
SP0202,3
SP0204,1
SP021,28
SP0212,2
SP0217,4
SP0218,186
SP0219,12
SP022,1
SP0291,5
SP0293,3
SP0296,3
SP0297,2
SP0299,5
SP0301,23
SP0304,7
SP0305,7
SP0306,6
SP031,6
SP0310,6
SP0316,36
SP0319,38
SP033,209
SP034,22
SP0388,22
SP0394,2
SP0399,4
SP0400,1
SP0401,1
SP0403,6
SP0405,59
SP0406,19
SP0408,16
SP041,9
SP0410,68
SP0412,1
SP0417,76
SP0419,263
SP0421,132
SP0423,3
SP0425,2
SP043,188
SP0489,140
SP0494,1
SP0495,5
SP0497,3
SP0498,1
SP0499,1
SP05,1
SP0501,2
SP0503,11
SP0505,40
SP051,324
SP0510,120
SP0512,22
SP0514,2
SP0516,1
SP0517,133
SP052,24
SP053,3
SP054,67
SP057,65
SP059,1
SP0599,10
SP06,19
SP0601,3
SP0606,22
SP0607,234
SP0609,3
SP0614,36
SP0616,36
SP0693,4
SP0699,6
SP0709,6
SP0711,10
SP0717,31
SP0718,39
SP0792,4
SP0798,2
SP08,17
SP0801,45
SP0802,11
SP0805,23
SP0812,2
SP0813,11
SP0815,102
SP0819,418
SP0820,121
SP09,1
SP0901,48
SP0904,3
SP0905,6
SP0906,4
SP0911,1
SP0920,4
SP0995,1
SP0997,1
SP0999,3
SP09EL,9
SP1,3
SP10,13
SP100,2
SP1009,20
SP101,4
SP1010,4
SP1014,128
SP1017,5
SP1018,36
SP1019,2
SP1020,180
SP1022,1
SP1027,1
SP1031,6
SP105,86
SP1059,2
SP1070,22
SP1079,9
SP1090,3
SP11,4
SP1103,1
SP1105,15
SP1107,1
SP1112,7
SP1113,34
SP1115,76
SP1116,3
SP1123,1
SP1129,13
SP114,87
SP1140,3
SP1149,12
SP1159,1
SP1160,10
SP1179,3
SP1193,1
SP1197,1
SP1205,3
SP1207,1
SP1209,5
SP1210,47
SP1213,3
SP1214,14
SP1215,18
SP1218,22
SP1219,1
SP1250,5
SP1258,1
SP1269,1
SP1270,8
SP1289,14
SP1293,1
SP1297,2
SP1298,4
SP1299,3
SP1300,5
SP1312,1
SP1319,16
SP14,29
SP1401,6
SP14MU,2
SP1500,1
SP1609,1
SP1694,2
SP1697,3
SP17,3
SP1794,1
SP19,141
SP1988,1
SP1993,7
SP1997,5
SP1998,1
SP1999,16
SP2000,43
SP2001,15
SP2002,48
SP2003,28
SP2004,26
SP2005,45
SP2006,36
SP2007,1782
SP2008,62
SP2009,273
SP201,33
SP2010,63
SP2011,54
SP2012,384
SP2013,455
SP2014,537
SP2015,443
SP2016,398
SP2017,657
SP2018,667
SP2019,1882
SP2020,287
SP2021,821
SP203,16
SP206,14
SP2103,8
SP2104,12
SP2179,2
SP2197,2
SP2209,1
SP2249,8
SP2260,3
SP2263,14
SP2289,1
SP2295,1
SP2299,5
SP2396,19
SP2398,1
SP2406,7
SP244,9
SP2495,1
SP2498,2
SP2503,7
SP2505,4
SP251,96
SP252,68
SP257B,309
SP264,4
SP267,1
SP2694,3
SP269R,1
SP270,3
SP2701,2
SP282,17
SP284B,2
SP285,1
SP289,2
SP2894,2
SP2895,1
SP2997,3
SP3,6
SP306,37
SP312,57
SP3139,1
SP3190,1
SP320,1
SP3260,4
SP331,5
SP3319,3
SP3353,25
SP3357,26
SP336,109
SP34,5
SP344,27
SP346,3
SP35,3
SP350,3
SP362,2
SP363,16
SP381,11
SP385,209
SP388,4
SP39,4
SP396,35
SP3984,2
SP40,4
SP405,29
SP406,5
SP4103,26
SP4179,1
SP418R,306
SP4197,14
SP420,34
SP4202,3
SP421,55
SP4219,16
SP4230,5
SP4234,1
SP4296,1
SP4301,16
SP4309,1
SP434,18
SP4400,51
SP443,68
SP4495,16
SP459,23
SP4604,13
SP4610,25
SP462,1
SP4693,2
SP4699,15
SP47,9
SP476,2
SP4787,1
SP4792,2
SP4798,14
SP4814,29
SP482,14
SP487,12
SP49,29
SP5,8
SP508,28
SP5110,5
SP52,24
SP5200,9
SP5208,1
SP5210,7
SP5219,1
SP5230,15
SP5239,2
SP5249,7
SP5259,5
SP5298,12
SP54,5
SP55,2
SP56,6
SP5608,18
SP5702,15
SP5796,2
SP5812,10
SP5900,15
SP596,1
SP6011,26
SP6012,89
SP6108,12
SP6109,18
SP6168,2
SP6179,4
SP6208,36
SP6244,1
SP6259,1
SP6260,1
SP6299,1
SP6303,4
SP6309,18
SP6312,47
SP6314,47
SP6397,5
SP6402,8
SP6501,35
SP6507,64
SP6695,1
SP6705,30
SP6810,19
SP686,1
SP6899,8
SP696,6
SP7,7
SP7279,3
SP7290,5
SP7398,1
SP8179,1
SP8210,3
SP8269,2
SP8319,3
SP8505,11
SP8597,5
SP891,1
SP901,1
SP911,2
SP9149,2
SP9199,2
SP9200,58
SP9249,1
SP9263,11
SP9279,1
SP9303,1
SP931,2
SP9310,1
SP9506,2
SP951,2
SP9510,4
SP953,21
SP961,7
SP962,4
SP9694,1
SP971,4
SP9710,33
SP972,3
SP973,6
SP9805,13
SP981,8
SP9813,21
SP982,1
SP9902,3
SP9903,1
SP9904,7
SP991,6
SP992,5
SP993,19
SP994,117
SP996,2
SP9LON,6
SPAB05,13
SPAB07,11
SPAC02,3
SPAC05,1
SPB072,32
SPB434,29
SPBA15,10
SPBC07,6
SPBC12,4
SPBCL6,6
SPBE07,18
SPBE17,64
SPBU15,8
SPC,6
SPC268,8
SPC331,201
SPC415,7
SPCE,1
SPCH05,3
SPCITY,10
SPCR07,18
SPCV,20
SPCW12,251
SPDB07,13
SPDWES,10
SPE,30
SPEB04,4
SPED09,2
SPEL06,40
SPEU07,28
SPF511,10
SPFB01,2
SPGM07,61
SPGN08,1
SPGN17,11612
SPHB06,29
SPHB07,5
SPHI07,1
SPHO1,14
SPHS17,41
SPLC07,1
SPLC09,3
SPLLIB,2
SPLR04,3
SPMC08,2
SPMD17,7
SPML05,1
SPMPCI,48
SPMPTX,144
SPMU12,1
SPOC07,2
SPOT,1
SPPL07,9
SPPR08,3
SPQS06,1
SPRB04,2
SPRB05,12
SPRH04,11
SPRK06,2
SPSB05,19
SPSB07,17
SPSBF6,6
SPSC07,70
SPSCH,12
SPSD,39
SPSL05,8
SPSL09,2
SPSS,3
SPST06,5
SPST10,1
SPST11,4
SPST16,7
SPSTQ,6
SPSW10,5
SPTH09,19
SPUQ07,4
SPVC07,12
SPWC19,9
SPWF18,145
